assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,73,100.0,100.0,0,84384,0,0,-2,2,2.6,445,167,0,2,0.6,0.1,2,Timm,1.1,12,0,16.2,399,147,272,False,117.6,358,140,540,,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,1.3,0,0,Klose,0.0,False,,a,14,45,42.0,351,125,8,1799,64,6473,42,0.3,1.9,Klose,0
0,0,431,100.0,100.0,3,198826,0,0,-1,1,56.7,326,107,0,2,0.5,0.0,2,Ben,1.0,55,0,70.5,219,61,273,False,550.6,85,30,2464,,2020-01-18T19:30:17.891258Z,44,0,0,0,198826.jpg,1.4,1,0,Godfrey,0.2,False,,a,14,45,94.0,281,85,39,16525,209,25422,106,0.2,8.9,Godfrey,3
2,3,465,100.0,100.0,5,232980,0,0,-2,2,383.5,99,19,1,2,0.5,0.0,2,Maximillian,1.0,64,0,114.8,110,22,274,False,526.6,105,43,3060,,2020-06-30T13:00:23.397746Z,43,0,0,0,232980.jpg,1.9,0,0,Aarons,1.3,False,,a,14,45,237.0,165,28,65,120261,970,212237,1453,0.2,15.1,Aarons,7
1,1,234,75.0,0.0,3,192303,0,0,-1,1,15.5,408,152,0,2,-0.4,0.0,0,Christoph,0.0,21,0,39.1,329,116,275,False,312.2,227,88,1295,Lack of match fitness - 75% chance of playing,2020-06-18T13:00:16.109151Z,44,0,0,0,192303.jpg,2.3,0,0,Zimmermann,0.0,False,,d,14,45,62.0,324,110,35,4543,6,4989,21,0.0,8.0,Zimmermann,2
0,3,359,100.0,100.0,3,194799,0,0,-1,1,259.3,155,36,1,2,0.4,-0.1,2,Jamal,0.9,49,1,80.4,194,53,276,False,413.8,171,62,2121,,2019-11-18T15:00:15.322949Z,44,0,0,0,194799.jpg,1.8,0,0,Lewis,0.3,False,,a,14,45,130.0,245,64,47,41751,323,45257,267,0.2,10.7,Lewis,4
0,1,214,0.0,0.0,2,83428,0,0,0,0,3.6,440,165,0,2,0.0,0.0,0,Grant,0.0,25,0,40.0,325,115,277,False,318.8,221,85,1261,Hamstring injury - Expected back 10 Oct,2020-06-17T11:00:21.718231Z,40,1,0,0,83428.jpg,1.5,0,0,Hanley,1.8,False,,i,14,45,76.0,306,100,23,351810,107,401674,2177,0.0,5.8,Hanley,4
3,21,443,100.0,100.0,6,57127,0,0,-1,1,379.2,100,12,2,4,0.9,0.4,1,Teemu,1.4,57,11,210.9,28,10,278,False,543.0,89,13,2808,,2020-03-03T15:00:27.073569Z,64,0,0,0,57127.jpg,3.9,0,0,Pukki,11.6,False,,a,14,45,1195.0,15,11,137,3975368,1430,3738747,6307,0.2,21.4,Pukki,3
0,1,50,0.0,0.0,0,179587,0,0,-3,3,3.4,441,65,0,4,0.0,0.0,0,Dennis,0.0,2,1,7.0,437,61,279,False,44.2,425,58,41,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,0,0,0,179587.jpg,1.6,0,0,Srbeny,0.0,False,,u,14,45,25.0,378,62,13,4724,23,8222,15,0.0,2.5,Srbeny,0
0,10,627,100.0,100.0,5,20480,0,0,1,-1,0.0,621,60,2,1,1.5,1.0,3,Tim,2.0,61,0,98.1,147,2,280,False,980.8,5,2,3060,,2019-10-27T20:00:16.930339Z,46,1,0,2,20480.jpg,3.1,0,120,Krul,2.3,False,,a,14,45,0.0,610,57,105,298290,659,242882,2112,0.4,22.8,Krul,4
0,2,46,,,0,18499,0,0,1,-1,0.0,530,31,0,1,-0.5,-1.0,0,Michael,0.0,6,0,6.5,438,31,281,False,65.0,403,31,158,,,41,0,0,1,18499.jpg,5.5,0,7,McGovern,5.0,False,,a,14,45,0.0,500,23,11,405503,169,389441,2833,0.0,2.7,McGovern,0
0,1,110,100.0,100.0,0,37614,0,0,-3,3,107.7,261,147,0,3,0.5,0.0,0,Mario,1.0,16,1,35.2,340,148,282,False,123.0,355,148,610,,2020-01-21T14:00:15.440064Z,62,0,0,0,37614.jpg,1.5,0,0,Vrancic,0.1,False,,a,14,45,121.0,255,131,27,4673,30,14965,46,0.2,4.4,Vrancic,3
7,12,469,100.0,100.0,3,195546,0,0,0,0,1168.4,6,5,1,3,1.8,1.3,0,Emiliano,2.3,52,1,228.5,21,13,283,False,711.6,42,12,2424,,2020-03-04T23:30:19.132977Z,60,0,0,0,195546.jpg,2.7,0,0,Buendía,0.7,False,,a,14,45,401.0,89,44,96,223705,326,229968,731,0.4,16.0,Buendía,6
2,0,165,100.0,100.0,1,89470,0,0,-2,2,231.2,168,104,0,3,1.6,1.1,2,Onel,2.1,26,1,84.6,182,92,284,False,206.0,298,125,1203,,2020-02-21T13:30:22.348352Z,53,0,0,0,89470.jpg,2.0,0,0,Hernández,0.1,False,,a,14,45,411.0,87,43,48,7300,91,17889,85,0.4,9.1,Hernández,0
0,0,92,,,1,71738,0,0,-5,5,187.2,199,125,0,3,0.1,-0.4,1,Marco,0.6,30,0,57.2,264,128,285,False,108.4,368,153,1097,,,50,0,0,0,71738.jpg,1.3,0,0,Stiepermann,0.1,False,,a,14,45,277.0,141,78,30,6377,16,12082,30,0.1,6.0,Stiepermann,6
1,0,404,100.0,100.0,5,78607,0,0,-2,2,396.7,92,66,0,3,1.1,0.6,2,Kenny,1.6,56,1,115.9,105,61,286,False,488.4,128,48,2785,,2020-07-10T22:30:16.780744Z,48,0,0,0,78607.jpg,2.1,0,0,McLean,0.1,False,,a,14,45,274.0,143,80,73,13457,81,18842,80,0.3,15.2,McLean,5
2,10,398,100.0,100.0,6,193111,0,0,0,0,479.6,55,42,2,3,0.5,0.0,1,Todd,1.0,48,6,162.0,52,29,287,False,512.6,113,38,2319,,2020-07-06T13:00:16.080743Z,45,0,0,0,193111.jpg,3.1,0,0,Cantwell,13.5,False,,a,14,45,635.0,51,26,107,3946450,5752,3170619,15251,0.2,23.8,Cantwell,6
0,0,102,0.0,0.0,1,87396,0,0,-2,2,127.7,248,143,0,3,0.0,0.0,0,Moritz,0.0,16,0,28.8,358,155,288,False,106.8,371,156,683,Hernia - Unknown return date,2020-06-30T13:00:23.430220Z,43,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,,i,14,45,53.0,335,161,16,26569,45,35625,142,0.0,3.7,Leitner,1
1,3,389,100.0,100.0,5,18665,0,0,-1,1,114.1,255,146,0,3,0.9,0.4,2,Alexander,1.4,42,1,62.1,244,119,289,False,350.2,202,83,2249,,2020-07-06T13:30:15.818330Z,44,0,0,0,18665.jpg,2.2,0,0,Tettey,0.3,False,,a,14,45,155.0,229,120,65,55277,236,50355,303,0.3,14.8,Tettey,5
0,0,172,100.0,100.0,2,90440,0,0,-2,2,55.4,328,170,0,3,-0.1,-0.6,0,Tom,0.4,25,0,34.7,341,149,290,False,198.2,301,127,1128,,2019-09-04T09:00:11.384947Z,43,0,0,0,90440.jpg,1.8,0,0,Trybull,0.6,False,,a,14,45,92.0,286,144,28,54586,74,81450,317,0.1,6.5,Trybull,2
0,0,76,100.0,100.0,0,81048,0,0,-2,2,66.1,312,48,0,4,0.9,0.4,2,Josip,1.4,11,1,35.3,339,51,434,False,59.6,409,56,589,,2020-06-26T13:30:15.756526Z,53,0,0,0,81048.jpg,1.4,0,0,Drmic,0.1,False,,a,14,45,231.0,171,46,28,6336,54,15464,63,0.3,5.3,Drmic,0
0,0,12,0.0,0.0,0,124165,0,0,-5,5,0.6,473,214,0,3,0.0,0.0,0,Patrick,0.0,2,0,0.5,496,213,435,False,4.4,481,203,24,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Aug,2020-01-02T20:30:19.362679Z,50,0,0,0,124165.jpg,1.0,0,0,Roberts,0.0,False,,n,14,45,0.0,638,266,3,1689,5,7971,6,0.0,0.6,Roberts,0
0,0,6,0.0,0.0,0,28082,0,0,-1,1,0.0,571,55,0,1,0.0,0.0,0,Ralf,0.0,1,0,0.4,497,36,449,False,4.0,483,36,21,Loan ended,2020-03-03T15:00:27.954303Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,,u,14,45,0.0,552,50,1,5337,10,28287,55,0.0,0.2,Fahrmann,0
0,2,201,0.0,0.0,3,113564,0,0,-2,2,109.2,258,70,0,2,0.0,0.0,0,Sam,0.0,23,0,60.2,252,80,454,False,273.2,249,99,1292,Hamstring injury - Unknown return date,2020-06-18T13:00:16.340130Z,43,0,0,0,113564.jpg,1.9,0,0,Byram,0.1,False,,i,14,45,218.0,177,32,32,6895,12,12101,24,0.0,7.4,Byram,4
0,0,0,0.0,0.0,0,101061,0,0,-1,1,0.0,488,183,3,2,0.0,0.0,0,Philip,0.0,0,0,0.0,510,182,484,False,0.0,507,182,0,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Aug,2020-01-10T20:00:21.434889Z,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.6,False,,n,14,45,0.0,454,171,0,56869,201,68353,454,0.0,0.0,Heise,0
0,0,122,0.0,0.0,1,128348,0,0,0,0,18.3,401,192,0,3,0.0,0.0,0,Ibrahim,0.0,20,0,22.7,376,164,507,False,177.2,319,136,756,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,45,0,0,0,128348.jpg,1.6,0,0,Amadou,0.1,False,,u,14,45,31.0,371,177,18,11804,18,12128,21,0.0,4.0,Amadou,1
0,0,19,100.0,100.0,0,432735,0,0,-1,1,16.8,403,60,0,4,0.5,0.0,1,Adam,1.0,6,0,6.0,441,62,538,False,10.8,463,62,202,,2020-06-30T13:00:24.108530Z,44,0,0,0,432735.jpg,1.1,0,0,Idah,0.1,False,,a,14,45,40.0,354,58,11,21431,238,17167,413,0.2,2.5,Idah,0
0,0,0,,,0,233849,0,0,0,0,0.0,519,28,0,1,-0.5,-1.0,0,Archie,0.0,0,0,0.0,539,49,551,False,0.0,536,49,0,,,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,,a,14,45,0.0,487,20,0,8401,60,5224,159,0.0,0.0,Mair,0
0,0,0,0.0,0.0,0,232667,0,0,-1,1,0.0,498,191,0,2,0.0,0.0,0,Akin,0.0,0,0,0.0,520,190,552,False,0.0,517,190,0,Joined St Mirren on loan until the end of the season on 8/1. - Expected back 01 Aug,2020-01-08T10:30:20.484548Z,39,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,,n,14,45,0.0,465,180,0,6810,134,5979,139,0.0,0.0,Famewo,0
1,0,131,0.0,0.0,3,139110,0,0,-6,6,261.6,151,95,0,3,0.0,0.0,0,Ondrej,0.7,9,0,48.3,300,139,601,False,115.8,361,150,723,Loan deal ended on 13/7. - Unknown return date,2020-07-13T13:00:20.440132Z,44,0,0,0,139110.jpg,2.4,0,0,Duda,0.1,False,,n,14,45,105.0,264,135,24,21163,28,16886,294,0.2,5.5,Duda,0
0,0,62,100.0,100.0,1,76306,0,0,-1,1,85.0,288,155,0,3,0.4,-0.1,2,Lukas,0.9,12,0,21.8,381,165,602,False,54.0,412,170,588,,2020-06-30T13:00:24.308067Z,44,0,0,0,76306.jpg,1.6,0,0,Rupp,0.0,False,,a,14,45,82.0,296,150,16,1766,38,1263,33,0.2,3.6,Rupp,1
0,0,11,,,0,439485,0,0,0,0,0.8,469,212,0,3,0.1,-0.4,1,Josh,0.6,1,0,0.5,494,212,632,False,3.6,485,206,29,,,45,0,0,0,439485.jpg,1.0,0,0,Martin,0.0,False,,a,14,45,0.0,599,246,4,236,17,138,13,0.1,0.9,Martin,0
0,0,0,,,0,444253,0,0,0,0,0.0,524,206,0,2,-0.5,-1.0,0,Jordan,0.0,0,0,0.0,544,205,650,False,0.0,541,205,0,,,40,0,0,0,444253.jpg,0.0,0,0,Thomas,0.0,False,,a,14,45,0.0,493,197,0,929,89,299,53,0.0,0.0,Thomas,0
4,11,248,100.0,100.0,3,178304,-1,1,-7,7,163.1,219,34,1,4,1.7,1.7,1,Lys,1.7,15,6,98.1,146,32,70,False,303.0,233,27,1223,,2019-12-08T16:00:13.029423Z,43,0,0,0,178304.jpg,2.8,0,0,Mousset,2.7,False,,a,15,49,530.0,65,30,84,985483,5807,848107,7111,0.4,19.5,Mousset,1
4,8,626,100.0,100.0,13,63426,1,-1,2,-2,536.0,43,6,1,2,3.4,3.4,1,Enda,3.4,35,2,146.1,65,6,291,False,626.6,62,23,3165,,2020-03-07T17:30:22.251104Z,52,0,0,0,63426.jpg,3.9,0,0,Stevens,4.6,False,,a,15,49,297.0,129,20,140,726163,31238,442464,4158,0.7,26.9,Stevens,6
0,0,5,,,0,87121,0,0,-3,3,0.3,474,178,0,2,0.3,0.3,0,Kieron,0.3,0,0,0.0,562,210,292,False,0.0,559,210,6,,,42,0,0,0,87121.jpg,1.0,0,0,Freeman,0.1,False,,a,15,49,0.0,517,204,2,6696,83,12372,74,0.1,0.5,Freeman,0
1,6,541,100.0,100.0,12,146610,0,0,0,0,260.0,153,35,1,2,1.9,1.9,1,Jack,1.9,27,0,107.1,127,30,293,False,563.8,78,28,2825,,2020-06-17T11:00:21.732857Z,45,0,0,0,146610.jpg,3.4,0,0,O'Connell,2.3,False,,a,15,49,246.0,161,26,109,555024,7088,432565,1341,0.4,24.2,O'Connell,4
4,7,580,,,13,82691,0,0,5,-5,452.7,63,11,1,2,2.6,2.6,1,George,2.6,35,2,121.8,98,17,294,False,528.4,102,42,3240,,,50,0,0,0,82691.jpg,3.9,0,0,Baldock,11.8,False,,a,15,49,237.0,166,29,139,1728718,20072,915371,8227,0.5,27.8,Baldock,7
1,9,573,100.0,100.0,13,108416,1,-1,2,-2,25.0,390,145,2,2,4.3,4.3,0,John,4.3,29,2,121.3,100,18,295,False,621.6,64,24,3007,,2020-06-21T14:30:21.128190Z,47,0,0,0,108416.jpg,3.8,1,0,Egan,6.8,False,,a,15,49,567.0,60,2,130,813345,48562,330839,6269,0.9,27.7,Egan,3
0,0,0,0.0,0.0,0,18832,0,0,-1,1,0.0,483,180,9,2,0.0,0.0,0,Richard,0.0,0,0,0.0,506,179,296,False,0.0,503,179,0,Contract terminated by mutual consent on 10/1,2020-01-10T20:30:14.424021Z,39,0,0,0,18832.jpg,0.0,0,0,Stearman,1.9,False,,u,15,49,0.0,448,167,0,134154,108,194386,667,0.0,0.0,Stearman,0
4,15,510,100.0,100.0,10,153723,0,0,6,-6,364.3,107,22,5,2,0.4,0.4,1,John,0.4,26,4,123.1,94,16,297,False,448.0,148,53,2341,,2020-06-28T16:30:15.102286Z,46,0,0,0,153723.jpg,4.2,0,0,Lundstram,29.3,False,,a,15,49,415.0,85,7,136,4226989,20219,2825450,17500,0.1,29.6,Lundstram,5
1,9,143,100.0,100.0,4,18867,0,0,-7,7,164.8,216,33,1,4,1.3,1.3,1,Billy,1.3,9,3,61.3,248,38,298,False,155.2,335,39,938,,2019-09-14T17:00:16.602437Z,53,0,0,0,18867.jpg,2.2,1,0,Sharp,0.4,False,,a,15,49,303.0,127,39,51,99828,192,136830,703,0.2,9.6,Sharp,1
0,0,0,100.0,100.0,0,213280,0,0,-2,2,0.0,567,53,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,581,67,299,False,0.0,578,67,0,,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,,a,15,49,0.0,546,48,0,2706,19,14809,31,0.0,0.0,Eastwood,0
0,0,0,0.0,0.0,0,59614,0,0,-3,3,0.0,647,269,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,651,269,300,False,0.0,650,268,0,Contract with club expired on 30/6,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,,u,15,49,0.0,644,269,0,400,7,5336,7,0.0,0.0,Duffy,0
2,13,441,100.0,75.0,8,47247,0,0,-3,3,615.9,29,23,4,3,0.6,0.4,0,John,0.6,27,5,154.2,58,34,301,False,506.4,117,41,2395,,2020-07-02T19:00:24.668326Z,47,0,0,0,47247.jpg,3.5,0,0,Fleck,2.5,False,,a,15,49,419.0,82,41,98,1079832,1666,925190,4412,0.1,20.9,Fleck,8
3,6,557,,,13,79934,0,0,-3,3,807.2,15,12,1,3,2.3,2.3,2,Oliver,2.3,34,1,151.3,62,36,302,False,604.8,66,18,3011,,,47,0,0,0,79934.jpg,2.7,0,0,Norwood,0.7,False,,a,15,49,100.0,269,139,96,132893,1805,110186,1390,0.5,20.4,Norwood,7
2,6,196,100.0,100.0,7,27436,0,0,-1,1,264.5,148,21,1,4,2.9,2.9,1,David,2.9,17,2,111.7,117,26,303,False,302.2,234,28,1720,,2020-07-09T15:00:25.021003Z,54,0,0,0,27436.jpg,2.3,0,0,McGoldrick,0.2,False,,a,15,49,554.0,62,28,63,56375,1866,57046,962,0.5,11.7,McGoldrick,2
1,6,603,100.0,75.0,13,40386,0,0,1,-1,184.8,203,48,0,2,3.4,2.5,1,Chris,3.4,34,0,93.8,154,39,423,False,650.8,57,21,3081,,2020-07-11T19:00:16.481173Z,46,0,0,0,40386.jpg,3.3,0,0,Basham,2.0,False,,a,15,49,99.0,273,78,120,287602,4660,157266,3408,0.7,26.1,Basham,4
0,0,23,100.0,100.0,0,74854,0,0,-2,2,0.0,559,49,0,1,0.3,0.3,0,Simon,0.3,6,0,2.8,466,34,436,False,28.0,438,34,180,,2019-12-22T12:00:21.115265Z,43,0,0,0,74854.jpg,1.5,0,5,Moore,0.1,False,,a,15,49,0.0,536,44,3,6217,27,8629,78,0.1,0.7,Moore,0
0,0,38,25.0,25.0,1,49083,0,0,-5,5,77.4,296,159,0,3,0.0,0.0,0,Luke,0.1,5,0,14.9,403,174,441,False,46.2,421,176,360,Unknown - 25% chance of playing,2020-07-02T19:00:24.937572Z,50,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,,d,15,49,25.0,377,181,13,5091,7,11372,25,0.0,2.6,Freeman,2
0,0,50,,,0,7645,0,0,-4,4,4.8,435,162,0,2,0.3,0.3,0,Phil,0.3,6,0,8.2,430,158,444,False,75.4,396,151,240,,,41,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,,a,15,49,2.0,439,165,6,24299,250,51683,262,0.1,1.5,Jagielka,0
2,1,73,0.0,0.0,2,171975,0,0,-6,6,72.8,301,160,1,3,0.0,0.0,0,Callum,0.0,6,1,30.4,351,153,453,False,79.8,391,163,669,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Aug,2020-01-29T10:30:22.129197Z,49,0,0,0,171975.jpg,2.1,0,0,Robinson,0.2,False,,n,15,49,156.0,227,119,33,49961,9,98042,20,0.0,6.7,Callum Robinson,1
0,0,0,0.0,0.0,0,90518,0,0,-5,5,0.6,472,213,0,3,0.0,0.0,0,Ravel,0.0,0,0,0.2,501,215,456,False,0.0,596,231,12,Joined Middlesbrough on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T21:00:15.307952Z,45,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,,n,15,49,4.0,433,201,1,4351,3,14302,12,0.0,0.2,Morrison,0
1,16,667,100.0,100.0,13,172649,0,0,7,-7,10.0,426,9,4,1,3.4,3.4,2,Dean,3.4,29,0,73.1,207,10,471,False,702.6,45,12,3060,,2020-06-21T13:30:20.468284Z,52,0,0,1,172649.jpg,4.6,0,95,Henderson,16.0,False,,a,15,49,18.0,393,1,157,2054245,10627,1085348,8569,0.7,30.2,Henderson,2
0,0,82,,,2,167878,0,0,-3,3,106.1,264,149,0,3,1.6,1.6,1,Ben,1.6,3,0,23.2,375,163,472,False,78.0,393,164,531,,,47,0,0,0,167878.jpg,1.5,0,0,Osborn,0.0,False,,a,15,49,47.0,341,165,18,1928,33,3558,25,0.3,3.8,Osborn,0
1,6,301,100.0,100.0,9,169432,0,0,-5,5,182.8,204,29,0,4,3.4,3.4,2,Oliver,3.4,23,6,139.0,74,22,501,False,424.4,162,21,1996,,2020-07-08T21:30:20.443122Z,55,0,0,0,169432.jpg,2.5,0,0,McBurnie,0.4,False,,a,15,49,786.0,36,20,84,102105,4435,84744,1594,0.6,15.3,McBurnie,4
0,0,0,100.0,100.0,0,194126,0,0,-1,1,0.0,575,57,0,1,0.0,0.0,0,Michael,0.0,0,0,0.0,588,69,521,False,0.0,585,69,0,,2020-01-05T22:00:20.835811Z,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.1,False,,a,15,49,0.0,558,52,0,2092,15,2845,29,0.0,0.0,Verrips,0
0,0,40,0.0,0.0,0,87447,0,0,-2,2,21.5,395,189,0,3,0.0,0.0,0,Muhamed,0.0,2,0,8.5,428,186,522,False,34.2,432,179,243,Returned to Everton where contract expired on 30/06,2020-07-01T07:48:51.213966Z,43,0,0,0,87447.jpg,1.0,0,0,Bešić,0.1,False,,u,15,49,29.0,375,179,9,12403,9,20566,53,0.0,2.1,Bešić,2
0,0,-1,25.0,25.0,0,18440,0,0,-1,1,0.3,476,72,0,4,0.0,0.0,0,Leon,0.0,0,0,0.3,500,72,547,False,0.0,582,75,13,Unknown - 25% chance of playing,2020-07-03T12:30:22.088014Z,44,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,,d,15,49,4.0,432,69,1,13919,27,11906,77,0.0,0.2,Clarke,0
0,0,3,,,0,49384,0,0,0,0,0.0,583,231,0,3,0.1,0.1,0,Jack,0.1,0,0,0.1,504,218,591,False,1.2,494,211,15,,,45,0,0,0,49384.jpg,1.0,0,0,Rodwell,0.0,False,,a,15,49,0.0,567,225,1,1942,17,1290,29,0.0,0.2,Rodwell,0
0,2,74,,,1,83427,0,0,0,0,30.1,373,133,0,2,0.7,0.7,0,Jack,0.7,8,0,12.0,409,148,611,False,87.6,385,147,414,,,40,0,0,0,83427.jpg,2.6,0,0,Robinson,1.0,False,,a,15,49,2.0,437,163,13,113263,1212,42030,4785,0.2,3.2,Jack Robinson,0
1,3,112,,,4,207189,0,0,-3,3,46.0,342,174,0,3,3.6,3.6,1,Sander,3.6,7,1,25.7,369,159,621,False,126.4,353,147,763,,,47,0,0,0,207189.jpg,3.0,0,0,Berge,0.2,False,,a,15,49,82.0,297,151,36,31284,1103,15517,743,0.8,7.7,Berge,0
0,0,12,,,0,147612,0,0,-3,3,28.3,378,57,0,4,0.4,0.4,0,Richairo,0.4,2,0,6.0,442,63,622,False,9.2,466,63,61,,,47,0,0,0,147612.jpg,1.0,0,0,Zivkovic,0.0,False,,a,15,49,22.0,384,64,3,3633,109,2815,83,0.1,0.6,Zivkovic,0
0,0,0,0.0,0.0,0,222786,0,0,0,0,0.0,601,218,0,2,0.0,0.0,0,Panagiotis,0.0,0,0,0.0,613,218,625,False,0.0,610,218,0,Loan deal ended on 21/6,2020-06-22T13:30:23.323187Z,45,0,0,0,222786.jpg,0.0,0,0,Retsos,0.0,False,,u,15,49,0.0,587,214,0,721,11,674,8,0.0,0.0,Retsos,0
0,6,244,100.0,100.0,3,93100,0,0,-5,5,68.7,308,98,2,2,1.2,1.2,2,Jannik,0.7,25,1,54.5,273,90,304,False,303.8,232,91,1316,,2020-07-03T15:00:19.757094Z,45,0,0,0,93100.jpg,2.6,0,0,Vestergaard,1.9,False,,a,16,20,172.0,214,48,44,525887,502,464850,261,0.2,9.8,Vestergaard,2
1,0,397,100.0,100.0,6,40146,0,0,-2,2,521.1,44,7,0,2,3.1,3.1,0,Ryan,2.6,51,1,115.2,108,21,305,False,417.8,168,61,2562,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,2.2,1,0,Bertrand,1.0,False,,a,16,20,212.0,182,34,67,91126,3394,99941,1450,0.5,14.0,Bertrand,3
1,0,93,0.0,0.0,1,213482,0,0,-4,4,44.2,346,120,0,2,0.0,0.0,0,Yan,1.0,20,0,23.3,374,135,306,False,112.0,363,142,778,Muscle injury - Unknown return date,2020-07-03T15:00:19.770297Z,46,0,0,0,213482.jpg,1.6,0,0,Valery,0.1,False,,i,16,20,77.0,305,99,18,9678,6,28708,92,0.2,3.9,Valery,1
1,5,539,100.0,100.0,7,171771,0,0,-1,1,45.5,344,118,0,2,3.6,3.6,2,Jan,3.1,57,1,87.5,168,43,307,False,729.8,37,12,3057,,2020-01-20T11:30:17.364475Z,44,1,0,0,171771.jpg,2.5,0,0,Bednarek,1.4,False,,a,16,20,95.0,280,84,84,146657,12556,104859,1670,0.7,19.1,Bednarek,4
3,6,389,100.0,100.0,6,88900,0,0,-1,1,99.2,273,80,3,2,2.1,2.1,0,Jack,1.6,38,1,72.5,210,58,308,False,530.0,100,40,2271,,2020-06-25T21:00:17.144309Z,44,0,0,0,88900.jpg,2.9,1,0,Stephens,2.0,False,,a,16,20,95.0,279,83,75,390900,2000,264666,2986,0.4,17.0,Stephens,4
0,1,85,0.0,0.0,1,80447,0,0,-4,4,3.7,438,164,0,2,0.0,0.0,0,Maya,0.0,18,0,17.7,393,143,310,False,96.8,377,144,558,Contract with club expired on 30/6,2020-01-31T21:00:15.036808Z,41,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.2,False,,u,16,20,77.0,304,98,10,16911,13,31926,35,0.0,2.4,Yoshida,1
0,0,0,0.0,0.0,0,232797,0,0,-1,1,0.0,499,192,0,2,0.0,0.0,0,Kayne,0.0,0,0,0.0,521,191,311,False,0.0,518,191,0,Joined Shrewsbury Town on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T10:30:15.652773Z,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.3,False,,n,16,20,0.0,466,181,0,121831,128,132948,608,0.0,0.0,Ramsay,0
0,0,0,0.0,0.0,0,78356,0,0,0,0,0.0,658,88,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,658,88,312,False,0.0,657,88,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,,u,16,20,0.0,656,88,0,934,9,9287,5,0.0,0.0,Austin,0
2,38,684,,,5,84939,1,-1,16,-16,432.3,71,7,4,4,7.1,7.1,7,Danny,6.6,43,20,283.8,8,3,313,False,929.4,9,2,2620,,,76,0,0,0,84939.jpg,5.2,0,0,Ings,30.7,False,,a,16,20,1478.0,6,4,186,4442329,71077,2414208,17118,0.9,24.5,Ings,3
1,2,146,100.0,100.0,3,220598,0,0,-1,1,120.4,250,40,0,4,2.2,2.2,1,Michael,1.7,12,3,50.5,291,42,314,False,153.8,336,40,653,,2019-12-31T20:00:19.430867Z,49,0,0,0,220598.jpg,2.1,0,0,Obafemi,0.2,False,,a,16,20,233.0,170,45,40,23280,633,29871,330,0.3,8.2,Obafemi,1
3,4,151,100.0,100.0,4,20452,0,0,-4,4,263.4,150,22,1,4,1.4,1.4,0,Shane,0.9,20,2,98.2,144,31,315,False,183.8,316,35,1316,,2020-06-17T13:30:19.858842Z,46,0,0,0,20452.jpg,2.5,0,0,Long,2.1,False,,a,16,20,532.0,64,29,59,246751,1750,459439,2739,0.2,12.8,Long,0
