chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
100.0,0.0,95658,0,0,0,0,1,2,0.0,0.0,0,Harry,0.2,298,False,,2021-05-12T09:00:25.411489Z,55,95658.jpg,3.6,Maguire,4.3,False,,a,13,1,124,830414,0,848747,0,0.0,22.5,Maguire,3047,2,2,13,36,0,0,0,11,0,0,8,632,701.4,133.6,428.0,126.3,41,9,234,59,85,4,91,16,,,,,,
100.0,75.0,101582,0,0,-2,2,0,3,1.7,1.3,0,Frederico,1.2,299,False,,2021-05-19T09:30:20.996658Z,53,101582.jpg,2.3,Rodrigues de Paula Santos,0.2,False,,a,13,1,69,34222,0,36775,0,0.2,13.0,Fred,2389,1,0,12,25,0,0,0,5,0,0,1,404,482.6,395.6,200.0,108.0,141,52,86,60,185,99,121,71,,,5.0,,,
100.0,100.0,106760,0,0,5,-5,3,2,2.7,1.1,0,Luke,0.6,300,False,,2021-04-09T09:00:29.794914Z,55,106760.jpg,3.9,Shaw,17.3,False,,a,13,1,124,2095769,0,846587,0,0.1,22.5,Shaw,2653,1,5,10,33,1,0,0,8,0,0,22,640,596.0,1085.9,243.0,192.8,68,24,4,2,163,28,38,3,1.0,,,,,
,,141746,0,0,8,-8,9,3,5.7,5.1,0,Bruno Miguel,4.6,302,True,,,113,141746.jpg,6.6,Borges Fernandes,48.7,False,,a,13,1,244,6424737,0,4058471,0,0.4,21.6,Fernandes,3101,18,14,13,36,0,0,1,6,0,0,36,870,1292.6,1414.9,1253.0,396.2,2,1,1,1,10,4,1,1,2.0,,1.0,,1.0,
100.0,25.0,148225,0,0,-4,4,2,4,0.1,0.1,0,Anthony,0.0,303,False,,2021-03-31T21:00:20.770938Z,86,148225.jpg,3.4,Martial,3.2,False,,a,13,1,75,1137115,0,1747811,0,0.0,8.7,Martial,1477,4,7,4,23,0,0,0,0,1,0,3,238,297.6,265.4,709.0,126.8,232,25,156,21,45,21,90,21,,,,,4.0,
0.0,0.0,156689,0,0,-2,2,0,3,0.0,0.0,0,Andreas,0.0,304,False,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,156689.jpg,0.0,Pereira,0.0,False,,u,13,1,0,967,0,5568,0,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,690,284,684,284,678,282,693,284,,,,,,
,,172649,0,0,-3,3,0,1,2.7,1.7,2,Dean,1.2,305,False,,,52,172649.jpg,3.4,Henderson,2.1,False,,a,13,1,44,119227,0,182553,0,0.2,8.5,Henderson,1125,0,0,4,12,0,0,0,3,0,40,1,218,275.4,0.0,0.0,27.5,245,22,700,75,699,73,360,22,,,,,,
100.0,100.0,176297,0,0,1,-1,3,3,3.9,3.3,0,Marcus,2.8,306,False,,2021-04-23T13:30:19.821497Z,96,176297.jpg,4.7,Rashford,10.2,False,,a,13,1,174,3131786,0,2780899,0,0.3,18.1,Rashford,2917,11,11,12,39,0,0,0,4,0,0,9,535,793.2,682.1,1127.0,260.3,20,7,28,23,12,5,12,8,,,2.0,,2.0,
100.0,100.0,180804,0,0,-4,4,0,2,1.1,1.5,2,Axel,1.0,307,False,,2020-09-11T11:00:09.121147Z,41,180804.jpg,0.8,Tuanzebe,0.1,False,,a,13,1,7,22803,0,20416,0,0.2,1.7,Tuanzebe,402,0,0,0,8,1,0,0,2,0,0,0,59,95.0,6.0,0.0,10.0,379,148,436,165,528,214,419,156,,,,,,
100.0,100.0,184667,0,0,-2,2,0,2,2.5,1.3,0,Victor,0.8,308,False,,2021-04-02T14:00:27.762902Z,48,184667.jpg,3.5,Lindelöf,1.9,False,,a,13,1,102,271250,0,273777,0,0.2,21.2,Lindelöf,2585,1,1,10,30,0,0,0,0,0,0,3,527,503.0,102.6,56.0,66.4,121,43,261,71,343,120,241,79,,,,,,
100.0,75.0,195851,0,0,-1,1,1,3,1.7,1.3,0,Scott,1.2,309,False,,2021-05-18T22:30:23.013411Z,49,195851.jpg,2.8,McTominay,0.8,False,,a,13,1,91,247801,0,225008,0,0.2,18.6,McTominay,2124,4,2,9,25,0,0,0,3,0,0,4,413,523.2,270.5,314.0,110.9,106,40,152,101,121,70,115,66,,,,,,
100.0,100.0,197365,0,0,-2,2,0,2,0.9,1.3,2,Eric,0.8,310,False,,2021-04-05T07:30:30.401131Z,48,197365.jpg,2.6,Bailly,0.3,False,,a,13,1,31,76269,0,83092,0,0.2,6.5,Bailly,915,0,0,3,17,0,0,0,3,0,0,6,178,175.6,8.3,26.0,21.1,310,119,429,161,382,143,377,131,,,,,,
100.0,100.0,200617,0,0,-3,3,0,3,1.1,1.5,5,Daniel,1.0,311,False,,2021-05-05T15:30:22.055597Z,62,200617.jpg,2.9,James,0.2,False,,a,13,1,43,21119,0,37798,0,0.2,6.9,James,907,3,1,4,7,0,0,0,3,0,0,1,145,186.0,145.7,285.0,61.5,298,128,223,134,141,84,255,118,,,,,,
0.0,0.0,201084,0,0,-2,2,0,2,0.0,0.0,0,Timothy,0.0,312,False,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,43,201084.jpg,0.0,Fosu-Mensah,0.1,False,,u,13,1,0,5074,0,10563,0,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,455,170,368,130,399,152,440,163,,,,,,
100.0,100.0,214590,0,0,3,-3,2,2,4.3,2.5,0,Aaron,2.0,313,False,,2020-12-22T16:30:17.008855Z,58,214590.jpg,4.2,Wan-Bissaka,18.8,False,,a,13,1,144,2195016,0,1654399,0,0.3,24.8,Wan-Bissaka,3060,2,5,13,36,0,0,0,3,0,0,11,729,785.4,498.2,159.0,144.1,22,3,55,10,220,58,74,10,,,,,,
0.0,0.0,216051,0,0,-2,2,0,2,0.0,0.0,0,José Diogo,0.0,314,False,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,216051.jpg,0.0,Dalot Teixeira,0.0,False,,u,13,1,0,463,0,3648,0,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,692,243,686,244,681,241,695,243,,,,,,
100.0,100.0,220688,0,0,-2,2,3,3,5.3,4.7,0,Mason,4.2,315,False,,2021-03-23T15:30:21.588232Z,73,220688.jpg,3.4,Greenwood,10.7,False,,a,13,1,106,1377317,0,1050079,0,0.6,14.5,Greenwood,1813,7,2,7,23,0,0,0,2,0,0,9,318,370.8,278.7,881.0,152.7,195,77,142,94,29,16,64,37,5.0,,,,,
0.0,0.0,222677,0,0,-1,1,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,44,222677.jpg,0.0,Chong,0.0,False,,u,13,1,0,799,0,1499,0,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,604,226,594,228,576,219,613,230,,,,,,
0.0,0.0,232928,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,317,False,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,232928.jpg,0.0,Garner,0.0,False,,u,13,1,0,2403,0,7023,0,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,607,229,597,231,580,223,616,233,,,,,,
100.0,100.0,232937,0,0,-3,3,0,2,0.7,1.1,2,Brandon,0.6,318,False,,2021-01-15T18:00:24.416400Z,42,232937.jpg,1.2,Williams,0.5,False,,a,13,1,5,26490,0,112321,0,0.1,1.2,Williams,187,0,0,0,3,0,0,0,0,0,0,0,26,26.6,19.4,19.0,6.5,442,166,392,146,389,147,438,161,,,,,,
0.0,0.0,244856,0,0,-1,1,0,2,0.0,0.0,0,Teden,0.0,319,False,Joined Derby County on loan until the end of the season,2021-02-01T16:30:27.525617Z,39,244856.jpg,0.0,Mengi,0.5,False,,u,13,1,0,72476,0,92685,0,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,192,497,192,473,182,528,192,,,,,,
100.0,100.0,180184,0,0,-4,4,0,3,1.3,2.1,5,Donny,1.6,495,False,,2021-03-05T14:30:26.830916Z,66,180184.jpg,1.7,van de Beek,1.3,False,,a,13,1,32,169993,0,342394,0,0.2,4.8,van de Beek,511,1,2,0,12,0,0,0,1,0,0,0,133,117.0,58.4,70.0,24.5,358,153,335,175,322,162,369,168,,,,,,
100.0,100.0,152590,0,0,-2,2,0,2,0.7,1.1,2,Alex Nicolao,0.6,568,False,,2020-11-29T17:00:23.962457Z,53,152590.jpg,2.8,Telles,0.5,False,,a,13,1,25,264515,0,251290,0,0.1,4.7,Telles,689,0,2,1,11,0,0,0,0,0,0,3,149,168.6,200.7,33.0,40.1,319,122,190,42,371,137,322,112,3.0,,,,,
100.0,100.0,40720,0,0,0,0,1,4,4.7,4.5,0,Edinson,4.0,569,False,,2021-03-07T19:00:19.949616Z,80,40720.jpg,3.8,Cavani,6.9,False,,a,13,1,99,1852062,0,1351938,0,0.5,12.4,Cavani,1364,10,4,4,18,0,0,0,4,0,0,14,367,443.4,203.3,513.0,115.0,163,18,187,30,65,27,109,25,,,,,,
0.0,0.0,488404,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,575,False,Joined Alaves on loan until the end of the season on 31/1,2021-01-08T18:00:22.743097Z,52,488404.jpg,0.0,Pellistri,0.0,False,,u,13,1,0,1125,0,1251,0,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,704,292,701,292,700,292,707,292,,,,,,
,,6744,0,0,0,0,0,1,0.5,0.5,0,Lee,0.0,604,False,,,40,6744.jpg,0.0,Grant,0.1,False,,a,13,1,0,9246,0,7148,0,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,524,48,503,20,479,15,534,48,,,,,,
,,493250,0,0,-1,1,0,3,1.7,2.1,2,Amad,1.6,640,False,,,54,493250.jpg,2.7,Diallo,0.0,False,,a,13,1,8,6790,0,3540,0,0.3,1.5,Diallo,165,0,1,0,3,0,0,0,0,0,0,0,34,38.0,31.2,9.0,7.8,428,182,366,184,416,194,428,187,,,,,,
,,472464,0,0,-1,1,0,3,0.5,0.7,1,Shola,0.2,673,False,,,44,472464.jpg,1.0,Shoretire,0.0,False,,a,13,1,2,756,0,391,0,0.0,0.5,Shoretire,9,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1.1,0.0,0.1,503,213,459,208,586,229,513,217,,,,,,
,,250370,0,0,0,0,0,1,0.5,0.5,0,Nathan,0.0,686,False,,,40,250370.jpg,0.0,Bishop,0.0,False,,a,13,1,0,573,0,329,0,0.0,0.0,Bishop,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542,58,524,32,501,28,552,58,,,,,,
,,449434,0,0,0,0,0,3,1.0,2.7,9,Anthony,2.2,702,False,,,45,449434.jpg,5.5,Elanga,0.0,False,,a,13,1,11,290,0,33,0,0.5,2.4,Elanga,155,1,0,0,2,0,0,0,0,0,0,2,32,51.6,19.7,29.0,10.0,417,179,391,190,377,180,420,182,,,,,,
,,465527,0,0,0,0,0,3,,1.8,1,Hannibal,1.0,712,False,,,45,465527.jpg,1.0,Mejbri,0.0,False,,a,13,1,1,0,0,0,0,0.2,0.2,Mejbri,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,657,265,648,266,639,265,662,267,,,,,,
,,461566,0,0,0,0,0,2,,1.8,1,William,1.0,713,False,,,40,461566.jpg,1.0,Fish,0.0,False,,a,13,1,1,0,0,0,0,0.2,0.2,Fish,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,554,211,536,212,513,202,564,211,,,,,,
100.0,100.0,200089,0,0,-1,1,1,3,5.5,5.9,8,Joseph,6.4,20,False,,2021-04-24T14:00:26.495572Z,49,200089.jpg,3.8,Willock,4.1,False,,a,14,4,79,358152,0,34802,0,1.3,16.1,Willock,1210,8,0,4,18,0,0,1,1,0,0,5,254,436.6,137.2,401.0,97.3,168,63,227,137,91,53,151,85,,,,,3.0,
100.0,100.0,40142,0,0,-4,4,0,4,-0.3,-0.3,0,Andy,0.2,320,False,,2021-04-04T17:00:21.018477Z,51,40142.jpg,1.7,Carroll,0.3,False,,a,14,4,30,80784,0,102470,0,0.0,5.9,Carroll,380,1,1,1,8,0,0,0,1,0,0,3,78,64.0,37.1,187.0,27.7,407,50,354,51,198,48,359,51,,,,,,
100.0,100.0,50232,0,0,-2,2,0,3,2.1,2.3,3,Jonjo,2.8,321,False,,2020-12-27T01:00:21.199473Z,53,50232.jpg,2.5,Shelvey,0.2,False,,a,14,4,74,21867,0,36741,0,0.5,14.0,Shelvey,2616,1,3,6,46,0,0,0,7,0,0,2,377,474.2,522.1,299.0,129.6,146,55,54,42,128,75,86,53,3.0,,1.0,,,
100.0,100.0,56983,0,0,-1,1,1,3,2.7,4.1,9,Matt,4.6,322,False,,2021-04-30T10:00:27.308249Z,49,56983.jpg,2.9,Ritchie,0.1,False,,a,14,4,52,12787,0,13795,0,0.9,10.6,Ritchie,1347,0,5,3,22,1,0,0,2,0,0,5,226,225.8,412.0,101.0,73.8,274,115,82,57,283,141,222,109,1.0,,5.0,,4.0,
100.0,100.0,57145,0,0,-3,3,0,2,1.5,2.5,6,Federico,3.0,323,False,,2021-04-04T17:00:21.042211Z,47,57145.jpg,2.2,Fernández,0.6,False,,a,14,4,53,114157,0,180259,0,0.6,11.3,Fernández,2080,0,0,5,38,1,0,0,4,0,0,6,376,519.0,91.3,64.0,67.2,109,38,284,78,334,113,239,78,,,,,,
100.0,100.0,58845,0,0,0,0,0,2,0.1,-0.3,0,Ciaran,0.2,324,False,,2021-02-05T11:30:29.692046Z,45,58845.jpg,2.1,Clark,0.2,False,,a,14,4,46,71180,0,65488,0,0.0,10.2,Clark,1890,1,0,3,35,1,0,0,3,0,0,2,291,402.6,29.8,105.0,53.9,184,73,371,133,278,87,277,92,,,,,,
100.0,75.0,59735,0,0,-1,1,0,1,-0.4,-0.4,0,Karl,0.0,325,False,,2021-04-23T11:30:18.729986Z,49,59735.jpg,3.2,Darlow,1.1,False,,a,14,4,80,360613,0,346492,0,0.0,16.3,Darlow,2250,0,0,4,43,0,1,0,3,0,88,6,450,682.4,0.0,0.0,68.3,52,15,691,72,687,71,235,15,,,,,,
100.0,75.0,67089,0,0,-2,2,0,1,2.3,2.3,7,Martin,3.6,326,False,,2021-05-19T21:00:29.328766Z,48,67089.jpg,3.7,Dubravka,0.6,False,,a,14,4,48,70342,0,52085,0,0.8,10.0,Dubravka,1170,0,0,3,19,0,0,0,0,0,45,6,255,346.8,0.0,0.0,34.6,214,21,677,70,670,67,340,21,,,,,,
0.0,0.0,77359,0,0,-2,2,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,77359.jpg,0.0,Lejeune,0.0,False,,u,14,4,0,382,0,2738,0,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,224,561,225,542,219,585,224,,,,,,
100.0,0.0,101148,0,0,-3,3,0,2,0.0,0.0,0,Jamaal,0.0,328,False,,2021-04-09T10:00:23.251624Z,42,101148.jpg,2.3,Lascelles,0.8,False,,a,14,4,44,212271,0,402533,0,0.0,10.5,Lascelles,1625,2,0,2,32,0,0,0,4,0,0,3,229,345.2,38.1,161.0,54.7,216,84,353,125,217,57,271,89,,,,,,
100.0,100.0,104547,0,0,-1,1,0,4,0.9,0.3,1,Dwight,0.8,329,False,,2020-08-27T12:30:12.628215Z,59,104547.jpg,1.7,Gayle,0.1,False,,a,14,4,31,12806,0,12414,0,0.1,5.3,Gayle,501,1,1,0,9,0,0,0,0,0,0,3,79,79.6,89.4,263.0,42.4,391,48,288,45,152,41,313,45,,,,,,
0.0,0.0,104953,0,0,-3,3,0,3,0.0,0.0,0,Christian,0.0,330,False,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,52,104953.jpg,0.0,Atsu,0.0,False,,u,14,4,0,927,0,6178,0,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,703,291,699,291,697,291,706,291,,,,,,
100.0,100.0,106618,0,0,-1,1,0,2,2.7,3.9,8,Paul,4.4,331,False,,2021-01-24T00:00:20.325669Z,44,106618.jpg,2.7,Dummett,0.1,False,,a,14,4,40,14442,0,6623,0,1.0,9.1,Dummett,1254,1,0,3,20,0,0,0,2,0,0,2,204,274.2,68.1,45.0,38.8,246,95,323,104,357,128,326,115,,,,,,
100.0,100.0,109528,0,0,-3,3,0,2,-0.5,-0.5,0,Javier,0.0,332,False,,2021-02-06T17:30:26.598289Z,42,109528.jpg,2.2,Manquillo,0.2,False,,a,14,4,28,23143,0,41480,0,0.0,6.7,Manquillo,822,0,0,3,15,0,0,0,1,0,0,0,136,109.8,93.5,18.0,22.2,364,140,281,77,394,151,374,130,,,,,,
100.0,100.0,111773,0,0,-3,3,0,2,1.9,3.1,6,Emil,3.6,333,False,,2021-02-27T23:00:25.614989Z,42,111773.jpg,2.8,Krafth,0.2,False,,a,14,4,45,18860,0,13917,0,0.9,10.7,Krafth,1286,1,1,5,27,0,0,0,4,0,0,0,222,243.6,87.7,88.0,41.9,268,103,292,83,297,97,316,108,,,,,,
100.0,100.0,119471,0,0,-2,2,0,2,-0.9,0.5,7,Fabian,1.0,334,False,,2021-02-06T17:30:26.622956Z,48,119471.jpg,1.7,Schär,0.1,False,,a,14,4,30,19342,0,20131,0,0.2,6.2,Schär,1255,1,0,2,21,0,0,0,4,1,0,1,160,252.0,9.0,116.0,37.7,262,100,427,160,264,80,332,118,,,2.0,,,
0.0,0.0,151119,0,0,-2,2,0,2,0.0,0.0,0,DeAndre,0.0,335,False,Joined Galatasaray on a permanent deal on 1/2,2021-02-01T19:00:19.871370Z,43,151119.jpg,2.2,Yedlin,0.2,False,,u,14,4,13,35572,0,56824,0,0.0,3.0,Yedlin,435,0,0,1,6,0,0,0,0,0,0,0,68,58.6,41.8,20.0,12.0,411,156,350,122,388,146,413,154,,,,,,
100.0,0.0,153127,0,0,-4,4,0,3,0.0,0.0,0,Isaac,0.0,336,False,,2021-03-20T22:30:25.305804Z,46,153127.jpg,1.7,Hayden,0.0,False,,a,14,4,40,7016,0,12083,0,0.0,8.7,Hayden,1942,0,0,4,33,0,0,0,8,0,0,0,211,278.0,117.7,155.0,55.3,243,103,244,146,224,114,266,125,,,,,,
0.0,0.0,155513,0,0,-2,2,0,3,0.0,0.0,0,Rolando,0.0,337,False,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,48,155513.jpg,0.0,Aarons,0.0,False,,u,14,4,0,1553,0,6243,0,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,689,283,683,283,677,281,692,283,,,,,,
100.0,75.0,170137,0,0,-3,3,1,3,1.3,1.4,3,Allan,2.4,338,False,,2021-05-19T21:00:29.368901Z,52,170137.jpg,3.4,Saint-Maximin,3.1,False,,a,14,4,85,474911,0,1694463,0,0.5,16.3,Saint-Maximin,1554,3,5,7,26,0,0,0,0,0,0,5,278,376.0,394.2,418.0,118.9,192,76,88,62,87,51,101,60,,,,,,
100.0,100.0,179018,0,0,-4,4,1,3,1.5,1.7,3,Miguel,2.2,339,False,,2021-02-27T23:00:25.662897Z,56,179018.jpg,2.9,Almirón,0.5,False,,a,14,4,97,81648,0,124413,0,0.4,17.3,Almirón,2426,4,2,5,48,0,0,0,3,0,0,8,367,452.6,446.3,425.0,132.5,158,59,69,50,86,50,82,50,5.0,,6.0,,,
100.0,75.0,180974,0,0,-3,3,1,4,1.1,1.0,0,Joelinton Cássio,1.8,340,False,,2021-05-19T21:00:29.385809Z,57,180974.jpg,2.4,Apolinário de Lira,0.5,False,,a,14,4,74,158671,0,155306,0,0.3,13.0,Joelinton,1979,4,2,3,36,0,0,0,3,0,0,5,258,357.0,250.1,612.0,122.2,206,23,164,24,57,24,99,23,,,,,2.0,
0.0,0.0,196118,0,0,-2,2,0,4,0.0,0.0,0,Yoshinori,0.0,341,False,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,196118.jpg,0.0,Muto,0.1,False,,u,14,4,0,5738,0,27356,0,0.0,0.0,Muto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,691,86,685,88,680,89,694,89,,,,,,
0.0,0.0,232977,0,0,-1,1,0,2,0.0,0.0,0,Kelland,0.0,342,False,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,39,232977.jpg,0.0,Watts,0.1,False,,u,14,4,0,8201,0,20694,0,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,191,496,191,472,181,527,191,,,,,,
,,180135,0,0,-4,4,0,3,0.9,1.1,3,Sean,1.6,480,False,,,46,180135.jpg,1.9,Longstaff,0.1,False,,a,14,4,41,9187,0,14524,0,0.3,8.9,Sean Longstaff,1405,0,1,2,26,0,0,0,2,0,0,1,168,176.2,182.8,148.0,50.5,309,133,201,123,235,118,284,133,4.0,,4.0,,,
100.0,100.0,83314,0,0,-5,5,1,3,-0.3,-0.1,1,Jeff,0.4,485,False,,2021-02-06T17:30:27.028731Z,45,83314.jpg,2.4,Hendrick,1.2,False,,a,14,4,52,543306,0,578314,0,0.1,11.6,Hendrick,1418,2,1,3,24,0,0,0,1,1,0,3,177,211.4,99.0,95.0,40.3,283,120,272,157,292,144,321,143,,,,,,
100.0,100.0,223175,0,0,-2,2,0,3,-0.5,-0.5,0,Matthew,0.0,487,False,,2020-09-11T17:30:09.532421Z,48,223175.jpg,2.0,Longstaff,0.0,False,,a,14,4,10,1764,0,4056,0,0.0,2.1,Matty Longstaff,376,0,0,1,8,0,0,0,0,0,0,0,47,32.6,35.6,2.0,7.0,437,187,356,180,447,205,432,190,,,,,,
,,81441,0,0,-2,2,0,1,-0.5,-0.5,0,Mark,0.0,488,False,,,43,81441.jpg,0.0,Gillespie,0.1,False,,a,14,4,0,3775,0,6831,0,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,577,70,562,48,543,44,586,70,,,,,,
,,114243,0,0,-1,1,1,3,2.3,2.5,3,Jacob,3.0,497,False,,,49,114243.jpg,2.7,Murphy,0.1,False,,a,14,4,69,13892,0,13600,0,0.6,14.1,Murphy,1617,2,3,3,33,0,0,0,3,0,0,7,252,361.4,280.8,289.0,93.0,200,79,141,93,139,82,159,87,,,3.0,,,
100.0,0.0,75115,0,0,0,0,3,4,0.0,0.0,0,Callum,3.0,506,False,,2021-05-11T10:00:18.023961Z,65,75115.jpg,5.2,Wilson,5.1,False,,a,14,4,134,4097548,0,4504514,0,0.5,20.6,Wilson,2081,12,6,5,37,0,0,0,2,0,0,22,409,557.4,230.4,761.0,154.7,91,12,178,28,39,19,63,18,,,,,1.0,
100.0,0.0,90105,0,0,-4,4,0,3,0.0,0.0,0,Ryan,0.0,507,False,,2021-04-04T17:00:21.569073Z,56,90105.jpg,2.2,Fraser,0.2,False,,a,14,4,39,25574,0,87688,0,0.0,7.0,Fraser,922,0,4,4,18,0,0,0,0,1,0,0,154,142.8,395.0,165.0,70.1,336,143,87,61,211,107,231,112,2.0,,,,,
100.0,100.0,194799,0,0,-5,5,1,2,-0.3,-0.3,0,Jamal,0.2,513,False,,2021-02-05T11:30:29.989556Z,40,194799.jpg,1.8,Lewis,1.1,False,,a,14,4,44,446207,0,507978,0,0.0,11.0,Lewis,1833,0,1,3,37,0,0,0,4,0,0,3,261,272.6,224.8,47.0,54.2,248,96,181,39,352,125,274,90,,,,,,
100.0,75.0,215379,0,0,0,0,0,3,-0.4,-0.4,0,Elliot,0.0,602,False,,2021-05-06T10:00:32.279850Z,45,215379.jpg,1.0,Anderson,0.0,False,,a,14,4,1,4028,0,3709,0,0.0,0.2,Anderson,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,625,241,474,214,443,203,508,215,,,,,,
,,432927,0,0,-1,1,0,1,-0.5,-0.5,0,Daniel,0.0,606,False,,,39,432927.jpg,0.0,Langley,0.1,False,,a,14,4,0,25830,0,15803,0,0.0,0.0,Langley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,47,498,19,474,14,529,47,,,,,,
100.0,100.0,195473,0,0,-3,3,0,4,0.8,0.6,1,Rhian,0.6,262,False,,2020-11-16T15:00:22.173271Z,42,195473.jpg,1.3,Brewster,5.0,False,,a,15,49,34,1521295,0,1562264,0,0.1,8.1,Brewster,1113,0,0,2,16,0,0,0,1,0,0,0,87,60.6,157.1,248.0,46.0,409,51,215,34,160,45,299,42,,,3.0,,,
100.0,0.0,18867,0,0,-5,5,1,4,0.0,0.0,0,Billy,0.0,343,False,,2021-03-21T22:00:28.915430Z,55,18867.jpg,2.4,Sharp,0.1,False,,a,15,49,39,25865,0,40029,0,0.0,7.1,Sharp,725,3,0,0,15,0,0,0,1,0,0,6,101,121.2,68.1,162.0,34.9,354,42,324,47,216,50,338,48,,,,,1.0,
100.0,100.0,27436,0,0,-3,3,1,4,3.2,3.4,9,David,3.4,344,False,,2021-03-15T10:00:25.810844Z,52,27436.jpg,2.9,McGoldrick,1.3,False,,a,15,49,100,465642,0,452359,0,0.7,19.2,McGoldrick,2391,8,1,9,37,0,0,0,7,0,0,12,344,423.6,306.0,794.0,152.5,172,20,128,17,38,18,65,19,,,,,,
100.0,100.0,40386,0,0,-4,4,0,2,1.6,2.6,5,Chris,2.6,345,False,,2021-04-30T15:00:23.773025Z,46,40386.jpg,1.6,Basham,0.5,False,,a,15,49,51,41414,0,151996,0,0.6,11.1,Basham,2576,0,1,2,51,0,0,0,5,0,0,2,408,498.6,200.5,152.0,85.1,124,45,192,44,229,63,189,49,,,,,,
100.0,100.0,47247,0,0,-4,4,0,3,2.4,2.2,2,John,2.2,346,False,,2021-04-15T15:00:25.593890Z,56,47247.jpg,2.3,Fleck,0.1,False,,a,15,49,70,17864,0,47930,0,0.4,12.5,Fleck,2573,0,3,5,47,0,0,0,4,0,0,1,353,346.2,527.7,152.0,102.7,215,88,53,41,231,117,134,76,2.0,,2.0,,,
