web_name,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Pope,LEE,4.83,ARS,2.98,FUL,3.93,CRY,3.48,WHU,4.79,4.0,4.8,6.0,376,100.0,0.0,98747,0,0,3,-3,1,1,6.0,6.0,6,Nick,True,,0,53,98747.jpg,Pope,20.9,False,0,a,15,4,76,2906747,44727,1359452,13165,1.1,14.3,1440,0,0,8,11,0,0,0,2,0,45,6,328,330.2,0.0,0.0,32.9,16,0.0,0.01611,0.01611,15.0763,48,13,662,71,661,69,209,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.00101,0.00101,0.94227,0.69,138,4,47,5,29,3,17,2,1.0,0.5,10,2,11,1,1.4,1.7,2.4,2.8,26.4,36.5,129.2,100.6,135.1,96.5,13.4,13.9,85.0,30.1,23.5,70.7,35.8,53.5,188.2,137.6,209.2,134.8,9.0,17.5,98.1,47.9,29.0,73.6,1,0,90.0,0.0,1.0,16.0,16.0,0.94,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.06,20.5,20.64,0.0,0.0,4.4,1.54,19.6,15.48,0.0,0.0
Burn,LEE,5.17,ARS,2.71,FUL,3.73,CRY,3.36,WHU,5.0,3.99,3.8,6.0,358,100.0,0.0,78916,0,0,0,0,0,2,6.0,6.0,6,Dan,False,,0,45,78916.jpg,Burn,1.9,False,0,a,15,4,60,283184,10889,206822,3078,1.3,13.3,1314,0,0,8,10,0,0,0,2,0,0,1,257,220.6,65.9,111.0,39.9,15,0.4194,0.16579000000000002,0.58519,13.1936,125,42,207,54,164,22,161,39,0.0,0.0,0.0,0.0,0.0,0.0,0.02873,0.0,0.01136,0.04008,0.90367,0.68,324,63,40,14,72,15,118,40,1.0274,0.54795,10,2,11,1,1.4,1.7,2.4,2.8,26.4,36.5,129.2,100.6,135.1,96.5,13.4,13.9,85.0,30.1,23.5,70.7,35.8,53.5,188.2,137.6,209.2,134.8,9.0,17.5,98.1,47.9,29.0,73.6,1,0,90.0,0.0,2.0,16.0,15.0,0.88,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.49,16.06,13.79,4.12,6.94,4.4,2.58,18.4,15.24,3.18,7.2
Gray,MCI,2.6,BHA,4.75,SOU,4.85,WHU,4.12,ARS,3.61,3.99,2.6,1.0,189,100.0,0.0,172632,0,0,-2,2,0,3,0.0,1.0,1,Demarai,False,,0,53,172632.jpg,Gray,0.6,False,0,a,8,11,41,140926,227,180968,2361,0.2,7.7,1319,1,0,4,17,0,0,0,1,0,0,2,146,181.4,355.8,402.0,93.8,15,2.3967,2.45135,4.84805,23.1728,168,72,21,16,28,17,29,20,1.0,0.0,1.0,0.0,3.0,0.0,0.16354,0.0,0.16726,0.3308,1.58116,1.16,146,82,258,124,192,80,237,77,1.0235,0.27293,20,5,13,0,2.5,0.9,2.0,1.0,16.8,19.8,71.8,55.1,71.7,61.2,7.3,11.6,88.4,15.0,12.7,61.5,19.0,25.6,81.4,73.6,100.6,68.0,10.8,14.7,113.9,13.6,20.6,73.0,0,1,34.0,0.0,2.0,16.0,15.0,0.88,5.0,361.0,72.0,0.0,1.0,4.0,0.8,5.86,9.12,11.34,22.24,25.12,2.0,5.26,10.0,8.84,23.54,20.2
Billing,CRY,4.15,MUN,3.6,BRE,3.41,NFO,4.34,BHA,4.42,3.98,3.8,2.0,70,100.0,0.0,168991,0,0,-2,2,0,3,2.0,1.5,2,Philip,False,,0,53,168991.jpg,Billing,0.7,False,0,a,3,91,61,267597,2889,211448,4283,0.4,11.5,1198,4,1,4,24,0,0,0,1,0,0,5,203,322.2,135.8,180.0,63.9,14,1.283,0.7632800000000001,2.04628,19.0941,54,21,127,87,100,62,81,55,0.0,0.0,2.0,0.0,0.0,0.0,0.09639,0.0,0.05734,0.15373,1.43445,1.8,145,81,131,71,81,37,207,67,1.05175,0.3005,6,2,7,1,0.9,1.2,0.6,1.6,23.5,33.7,98.4,103.6,135.7,83.7,18.0,15.7,87.7,38.5,30.8,85.8,31.2,35.8,118.0,103.8,136.4,107.2,24.0,14.5,85.2,30.3,29.6,103.2,0,1,65.0,0.0,3.0,16.0,14.0,0.82,5.0,391.0,78.0,0.0,0.0,5.0,1.0,3.99,12.69,20.14,8.49,11.25,3.2,3.64,10.8,17.28,5.98,13.0
Forster,AVL,3.88,CRY,3.25,ARS,5.86,FUL,4.0,MCI,2.89,3.98,2.0,2.0,426,100.0,0.0,40383,0,0,-1,1,0,1,2.5,2.5,2,Fraser,False,,0,39,40383.jpg,Forster,3.8,False,0,a,18,6,2,128535,2718,298795,2147,0.5,0.5,90,0,0,0,2,0,0,0,0,0,3,0,15,21.6,0.0,0.0,2.2,1,0.0,7e-05,7e-05,2.1526,369,26,450,15,403,6,410,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7e-05,7e-05,2.1526,2.0,640,59,92,14,261,26,84,16,1.0,0.0,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,1,0,90.0,0.0,16.0,1.0,1.0,0.06,1.0,90.0,90.0,0.0,4.0,1.0,0.2,2.2,15.0,21.6,0.0,0.0,2.0,2.2,15.0,21.6,0.0,0.0
Elliott,LEI,3.66,BRE,3.29,BHA,4.91,CHE,4.56,WOL,3.43,3.97,2.3,1.0,294,100.0,0.0,444884,0,0,0,0,0,3,2.0,2.0,1,Harvey,False,,0,50,444884.jpg,Elliott,0.8,False,0,a,12,14,35,252872,942,214858,3523,0.2,7.0,878,1,1,2,10,0,0,0,0,0,0,2,162,150.2,208.9,247.0,60.8,10,1.0341,2.48441,3.51851,13.4104,200,82,66,52,62,39,88,58,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.25467,0.36067,1.37464,1.03,204,118,249,118,223,93,201,62,1.02506,0.20501,2,3,10,1,1.5,1.6,1.6,0.8,26.6,36.2,119.3,106.6,136.1,97.3,14.0,14.5,85.2,36.1,23.5,80.8,22.8,40.5,89.6,136.7,179.0,83.6,19.0,18.2,94.7,60.4,26.2,99.0,0,1,23.0,0.0,8.0,15.0,9.0,0.53,5.0,312.0,62.0,0.0,1.0,4.0,0.8,4.05,10.8,10.01,13.93,16.47,2.2,3.24,11.4,9.96,13.54,9.0
S.Longstaff,LEE,4.43,ARS,2.98,FUL,3.86,CRY,4.08,WHU,4.44,3.96,2.8,3.0,370,100.0,0.0,180135,0,0,-1,1,0,3,3.0,3.0,3,Sean,False,,0,44,180135.jpg,Longstaff,1.5,False,0,a,15,4,44,352561,1808,321679,4501,0.7,10.0,1142,1,2,6,7,0,0,0,2,0,0,1,159,201.6,191.4,197.0,59.1,12,1.2378,1.04645,2.28425,11.5125,143,61,78,60,80,51,90,59,0.0,0.0,0.0,0.0,0.0,0.0,0.09755,0.0,0.08247,0.18002,0.90729,0.55,453,243,74,34,159,71,146,48,0.94571,0.47285,10,2,11,1,1.4,1.7,2.4,2.8,26.4,36.5,129.2,100.6,135.1,96.5,13.4,13.9,85.0,30.1,23.5,70.7,35.8,53.5,188.2,137.6,209.2,134.8,9.0,17.5,98.1,47.9,29.0,73.6,0,1,90.0,0.0,5.0,16.0,12.0,0.71,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.69,9.94,12.6,11.96,12.31,3.0,3.96,8.4,11.12,13.98,14.4
Saint-Maximin,LEE,4.68,ARS,3.22,FUL,4.0,CRY,3.67,WHU,4.17,3.95,4.2,1.0,368,100.0,100.0,170137,0,0,-3,3,1,3,1.0,1.0,1,Allan,False,,2022-10-16T22:30:07.433004Z,62,170137.jpg,Saint-Maximin,3.5,False,0,a,15,4,34,936357,2882,1421485,10330,0.2,5.5,383,1,4,2,5,0,0,0,1,0,0,4,94,127.0,107.0,177.0,41.2,4,0.828,1.02461,1.8526099999999999,4.6533,226,95,156,103,104,64,156,93,0.0,0.0,0.0,0.0,0.0,0.0,0.19457,0.0,0.24077,0.43534,1.09346,1.17,63,32,280,136,50,25,88,28,0.93995,0.46997,10,2,11,1,1.4,1.7,2.4,2.8,26.4,36.5,129.2,100.6,135.1,96.5,13.4,13.9,85.0,30.1,23.5,70.7,35.8,53.5,188.2,137.6,209.2,134.8,9.0,17.5,98.1,47.9,29.0,73.6,0,1,7.0,8.0,5.0,8.0,4.0,0.44,3.0,28.0,9.0,1.0,4.0,0.0,0.0,5.15,11.75,15.88,13.38,22.12,2.0,1.0,4.33,6.33,3.73,0.0
Austin,AVL,3.66,CRY,3.01,MCI,5.95,FUL,3.91,MCI,3.2,3.95,0.0,0.0,451,100.0,0.0,214572,0,0,-1,1,0,1,0.5,0.5,0,Brandon,False,,0,39,214572.jpg,Austin,0.3,False,0,a,18,6,0,11066,177,18602,207,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,476,37,463,21,418,12,477,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,65,306,29,489,37,310,42,0.0,0.0,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,1,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moore,CRY,3.8,MUN,3.86,BRE,3.23,NFO,3.98,BHA,4.76,3.93,2.8,2.0,62,100.0,0.0,128340,0,0,-1,1,1,4,2.0,1.5,2,Kieffer,False,,0,54,128340.jpg,Moore,1.5,False,0,a,3,91,44,368323,6426,282799,7151,0.4,8.1,829,4,0,3,27,0,0,0,0,0,0,3,158,196.2,77.3,178.0,44.8,9,2.0485,0.33537,2.38387,16.9526,153,16,188,28,103,28,137,21,0.0,0.0,0.0,0.0,0.0,0.0,0.22239,0.0,0.03641,0.2588,1.84045,2.93,127,43,136,11,165,19,142,23,0.97708,0.32569,6,2,7,1,0.9,1.2,0.6,1.6,23.5,33.7,98.4,103.6,135.7,83.7,18.0,15.7,87.7,38.5,30.8,85.8,31.2,35.8,118.0,103.8,136.4,107.2,24.0,14.5,85.2,30.3,29.6,103.2,0,1,84.0,0.0,8.0,16.0,9.0,0.53,5.0,375.0,75.0,0.0,1.0,4.0,0.8,2.8,9.88,12.26,4.83,11.12,4.8,5.44,18.4,27.2,6.5,21.2
Chilwell,NFO,3.04,MCI,5.51,CRY,4.35,LIV,3.52,FUL,3.2,3.92,3.6,0.0,139,0.0,0.0,172850,0,0,-2,2,1,2,0.0,0.0,0,Ben,False,Hamstring injury - Unknown return date,2022-11-02T23:00:07.652951Z,58,172850.jpg,Chilwell,2.0,False,0,i,6,8,32,550049,76,779093,7356,0.0,5.5,415,1,2,2,3,0,0,0,1,0,0,0,107,88.8,43.9,50.0,18.3,4,0.3102,0.20617,0.51637,4.624,279,104,253,75,244,67,293,99,2.0,0.0,0.0,0.0,0.0,0.0,0.06727,0.0,0.04471,0.11198,1.0028,0.65,80,9,649,232,95,22,115,39,0.86747,0.43373,3,2,16,0,0.6,1.9,0.8,2.0,28.5,44.2,135.0,137.8,169.2,103.5,22.4,15.0,88.5,35.8,25.8,95.6,33.6,48.1,149.0,142.0,190.8,113.6,17.8,15.7,91.4,38.7,26.8,90.4,1,0,0.0,4.0,9.0,9.0,4.0,0.31,2.0,116.0,58.0,4.0,0.0,1.0,1.0,2.03,11.89,9.87,4.88,5.56,1.5,1.25,6.5,3.7,5.7,3.0
Marschall,TOT,3.15,WOL,4.48,LEE,4.15,SOU,3.35,LEI,4.43,3.91,0.0,0.0,670,100.0,0.0,462381,0,0,0,0,0,1,0.9,0.4,0,Filip,False,,0,40,462381.jpg,Marschall,0.0,False,0,a,2,7,0,142,142,26,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,521,60,509,45,466,36,522,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,50,357,53,535,60,664,70,0.0,0.0,12,4,18,0,1.9,1.4,2.2,2.2,22.2,35.5,109.7,117.2,128.1,89.1,10.2,18.4,112.0,43.8,27.7,79.4,29.4,36.1,152.4,75.8,133.2,110.2,9.2,19.5,121.8,44.3,28.6,81.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison,NEW,3.62,WHU,4.45,AVL,3.78,BRE,3.53,NFO,4.15,3.91,3.5,0.0,233,100.0,75.0,221399,0,0,-2,2,1,3,0.0,-0.8,0,Jack,False,,2022-12-22T16:00:08.108670Z,58,221399.jpg,Harrison,1.6,False,0,a,11,2,45,837300,72,857535,5968,0.0,7.8,937,1,4,2,16,0,0,0,2,0,0,5,134,195.8,315.0,194.0,70.3,12,1.3068,1.66261,2.96941,16.0265,154,64,31,25,84,54,69,47,1.0,0.0,0.0,0.0,0.0,0.0,0.12552,0.0,0.1597,0.28522,1.53936,1.54,81,41,650,281,104,49,133,45,1.15261,0.1921,13,3,15,0,1.9,0.6,2.8,0.4,17.7,29.3,89.5,91.0,112.6,68.8,11.5,14.6,89.3,29.6,26.8,74.2,14.8,25.8,71.2,94.2,93.0,62.6,7.8,18.6,98.4,36.9,50.4,75.4,0,1,0.0,1.0,6.0,13.0,10.0,0.62,3.0,206.0,69.0,1.0,2.0,2.0,0.5,5.41,10.31,15.06,24.23,14.92,2.67,3.97,5.67,6.07,16.33,17.33
Phillips,LEI,4.17,BRE,3.63,BHA,4.11,CHE,4.81,WOL,2.76,3.9,1.5,0.0,501,100.0,0.0,197464,0,0,-1,1,0,2,1.0,1.0,0,Nathaniel,False,,0,39,197464.jpg,Phillips,0.5,False,0,a,12,14,3,65097,860,58438,766,0.0,0.8,65,0,0,0,1,0,0,0,0,0,0,0,17,15.4,1.4,18.0,3.4,1,0.0433,0.01053,0.053829999999999996,0.4785,380,144,397,144,328,113,395,142,0.0,0.0,0.0,0.0,0.0,0.0,0.05995,0.0,0.01458,0.07453,0.66254,1.38,651,221,302,102,328,118,250,91,1.38462,0.0,2,3,10,1,1.5,1.6,1.6,0.8,26.6,36.2,119.3,106.6,136.1,97.3,14.0,14.5,85.2,36.1,23.5,80.8,22.8,40.5,89.6,136.7,179.0,83.6,19.0,18.2,94.7,60.4,26.2,99.0,1,0,0.0,0.0,16.0,2.0,1.0,0.06,1.0,3.0,3.0,0.0,5.0,0.0,0.0,1.7,8.5,7.7,0.7,9.0,1.0,0.0,3.0,0.4,0.0,0.0
Jiménez,MUN,3.38,AVL,3.88,WHU,4.31,MCI,3.25,LIV,4.67,3.9,1.7,0.0,476,100.0,100.0,102057,0,0,-2,2,0,4,0.0,0.0,0,Raúl,False,,2022-09-03T18:00:06.905108Z,68,102057.jpg,Jiménez,0.3,False,0,a,20,39,5,75643,997,92181,2765,0.0,0.7,211,0,0,1,2,0,0,0,0,0,0,0,2,11.4,26.4,104.0,14.2,2,0.7678,0.252,1.0198,3.3332,393,48,301,45,170,41,324,46,0.0,0.0,0.0,0.0,1.0,0.0,0.3275,0.0,0.10749,0.43499,1.42174,0.85,43,20,658,70,316,43,309,48,0.85308,0.42654,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,0.0,12.0,3.0,3.0,2.0,0.4,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.73,0.67,3.8,8.8,34.67,0.0,0.0,0.0,0.0,0.0,0.0
Gordon,MCI,2.89,BHA,4.38,SOU,3.95,WHU,4.51,ARS,3.74,3.89,2.8,2.0,195,100.0,100.0,232826,0,0,-2,2,0,3,1.0,2.0,2,Anthony,False,,2022-10-09T21:00:06.601283Z,53,232826.jpg,Gordon,1.4,False,0,a,8,11,42,692295,691,698623,5828,0.4,7.9,1071,3,0,4,12,0,0,0,6,0,0,2,108,227.4,126.8,425.0,78.0,12,3.2909,0.50943,3.80033,17.679,116,51,135,91,23,15,53,38,3.0,0.0,2.0,0.0,0.0,0.0,0.27655,0.0,0.04281,0.31936,1.48563,1.01,152,87,132,72,164,74,147,49,1.0084,0.33613,20,5,13,0,2.5,0.9,2.0,1.0,16.8,19.8,71.8,55.1,71.7,61.2,7.3,11.6,88.4,15.0,12.7,61.5,19.0,25.6,81.4,73.6,100.6,68.0,10.8,14.7,113.9,13.6,20.6,73.0,0,1,90.0,0.0,5.0,15.0,12.0,0.71,5.0,294.0,59.0,0.0,2.0,3.0,0.6,5.2,7.2,15.16,8.45,28.33,3.0,4.74,8.8,14.32,7.08,26.0
Lloris,AVL,3.83,CRY,3.15,ARS,5.76,FUL,4.07,MCI,2.64,3.89,3.7,0.0,425,100.0,100.0,37915,0,0,0,0,1,1,0.5,0.5,0,Hugo,False,,2022-09-19T14:30:06.571210Z,55,37915.jpg,Lloris,4.7,False,0,a,18,6,55,467727,1778,545671,10194,0.0,10.0,1350,0,0,4,21,0,0,0,0,0,45,7,279,325.8,0.0,0.0,32.6,15,0.0,0.01151,0.01151,16.6186,51,15,670,72,669,71,212,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00077,0.00077,1.10791,1.4,103,1,640,72,89,16,70,14,1.0,0.26667,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,1,0,0.0,0.0,2.0,15.0,15.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.17,18.6,21.72,0.0,0.0,1.5,2.23,13.25,22.05,0.0,0.0
Gabriel,BHA,4.62,NEW,4.08,TOT,3.14,MUN,3.85,EVE,3.77,3.89,4.9,2.0,16,100.0,0.0,226597,0,0,2,-2,1,2,2.5,2.5,2,Gabriel,True,,0,52,226597.jpg,dos Santos Magalhães,14.9,False,0,a,1,3,74,1731128,28730,1122052,27029,0.4,14.2,1350,2,0,7,12,0,0,0,2,0,0,9,334,348.8,36.1,197.0,58.2,15,2.2928,0.24523000000000003,2.53803,13.0261,37,5,277,89,81,6,93,16,0.0,0.0,0.0,0.0,0.0,0.0,0.15285,0.0,0.01635,0.1692,0.86841,0.8,165,18,127,35,26,5,27,8,1.0,0.46667,19,3,5,0,1.5,1.2,2.4,1.8,21.0,26.3,95.1,73.0,95.7,76.6,12.4,12.0,77.1,23.7,19.0,68.2,27.6,35.9,129.1,94.9,134.8,102.8,5.4,11.3,78.2,23.6,11.4,53.6,1,0,90.0,0.0,2.0,15.0,15.0,0.88,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.88,22.27,23.25,2.41,13.13,6.0,3.7,25.0,24.48,2.34,10.2
Neto,MUN,3.35,AVL,3.54,WHU,4.51,MCI,3.27,LIV,4.69,3.87,2.2,0.0,486,0.0,0.0,247632,0,0,-6,6,0,3,0.0,0.0,0,Pedro,False,Ankle injury - Unknown return date,2022-10-01T19:00:07.222752Z,49,247632.jpg,Lomba Neto,1.8,False,0,i,20,39,18,210808,16,1541288,1902,0.0,3.7,600,0,0,4,6,0,0,0,1,0,0,0,62,59.0,197.8,163.0,42.0,8,0.6882,1.1795799999999999,1.86778,6.4819,314,134,74,57,115,73,149,90,1.0,0.0,0.0,0.0,0.0,0.0,0.10323,0.0,0.17694,0.28017,0.97228,0.9,238,142,600,250,241,99,123,41,1.2,0.6,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,0.0,9.0,1.0,8.0,7.0,0.88,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.25,7.75,7.38,24.72,20.38,0.0,0.0,0.0,0.0,0.0,0.0
Sancho,WOL,3.89,BOU,3.65,MCI,3.78,ARS,3.3,CRY,4.68,3.86,4.0,0.0,340,25.0,25.0,209243,0,0,-4,4,1,3,0.0,0.1,0,Jadon,False,Lack of match fitness - 25% chance of playing,2022-12-20T01:00:07.401121Z,71,209243.jpg,Sancho,3.3,False,0,d,14,1,40,594484,57,1288853,8511,0.0,5.6,714,2,1,5,12,0,0,0,0,0,0,4,129,136.4,194.5,173.0,50.4,10,1.6265,0.93652,2.56302,11.1206,211,87,76,58,110,69,113,73,0.0,0.0,0.0,0.0,0.0,0.0,0.20502,0.0,0.11805,0.32307,1.40176,1.51,36,17,661,286,63,32,93,31,1.2605,0.63025,16,2,20,0,0.6,1.5,1.0,2.2,26.4,35.5,120.8,102.6,132.1,92.4,22.2,14.5,86.4,32.6,25.4,94.4,32.4,37.0,143.9,93.5,132.0,112.0,23.2,16.9,101.6,36.2,30.4,97.8,0,1,0.0,4.0,3.0,10.0,10.0,0.77,1.0,51.0,51.0,4.0,0.0,1.0,1.0,5.04,12.9,13.64,19.45,17.3,1.0,2.2,1.0,3.4,3.3,15.0
Wilson-Esbrand,EVE,3.58,CHE,3.6,MUN,5.66,WOL,3.78,TOT,2.67,3.86,0.0,0.0,322,100.0,0.0,447880,0,0,-2,2,0,2,1.0,1.0,0,Josh,False,,0,38,447880.jpg,Wilson-Esbrand,1.1,False,0,a,13,43,0,202213,5311,165120,3033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,461,171,445,168,398,149,462,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,236,290,95,474,171,166,59,0.0,0.0,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,1,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martial,WOL,4.39,BOU,3.75,MCI,3.41,ARS,3.15,CRY,4.57,3.85,4.5,6.0,345,100.0,100.0,148225,0,0,-3,3,0,4,6.0,6.5,6,Anthony,False,,2022-10-09T21:00:06.836746Z,67,148225.jpg,Martial,5.6,False,0,a,14,1,27,991746,40105,598795,18854,0.9,4.0,264,3,2,1,5,0,0,0,0,0,0,1,112,153.0,55.5,132.0,34.0,3,2.268,0.42507,2.69307,3.122,195,18,226,34,136,34,202,31,0.0,0.0,0.0,0.0,2.0,0.0,0.77318,0.0,0.14491,0.91809,1.06432,1.7,48,21,55,7,41,9,63,9,1.02273,0.34091,16,2,20,0,0.6,1.5,1.0,2.2,26.4,35.5,120.8,102.6,132.1,92.4,22.2,14.5,86.4,32.6,25.4,94.4,32.4,37.0,143.9,93.5,132.0,112.0,23.2,16.9,101.6,36.2,30.4,97.8,0,1,64.0,12.0,3.0,6.0,2.0,0.4,3.0,160.0,53.0,2.0,1.0,2.0,0.67,5.67,18.67,25.5,9.25,22.0,3.0,4.4,9.0,15.27,5.47,23.33
Álvarez,EVE,4.62,CHE,2.93,TOT,6.02,WOL,2.94,TOT,2.73,3.85,2.7,0.0,319,0.0,25.0,461358,0,0,-5,5,2,4,0.0,0.2,0,Julián,False,Personal Reasons - Expected back 05 Jan,2022-12-21T14:30:07.153297Z,60,461358.jpg,Álvarez,1.5,False,0,i,13,43,32,347273,2868,498495,8092,0.0,5.3,354,3,0,2,4,0,0,0,0,0,0,5,112,136.2,79.5,161.0,37.5,3,1.3529,0.37742,1.73032,5.2225,212,20,186,27,119,31,180,25,0.0,0.0,0.0,0.0,0.0,0.0,0.34396,0.0,0.09595,0.43991,1.32775,1.02,67,30,653,66,181,24,144,25,0.76271,0.50847,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,0,1,0.0,2.0,12.0,12.0,3.0,0.2,4.0,153.0,38.0,2.0,1.0,2.0,0.67,3.12,9.33,11.35,6.62,13.42,3.25,3.4,9.5,11.25,7.43,16.0
