chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
100.0,0.0,98980,0,0,0,0,0,1,3.6,0.0,0,Emiliano,0.0,31,False,0,0,50,98980.jpg,3.6,Martínez Romero,4.7,False,0.0,a,2,7,129,0,0,0,0,0.0,25.8,Martínez,3240,0,0,11,48,0,1,0,4,0,95,7,651,755.8,0.0,0.0,75.4,30,9,470,50,465,46,199,10,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,4.0,36.0,33.0,0.89,6.0,540.0,90.0,0.0,1.0,4.0,0.8,2.09,18.08,20.99,0.0,0.0,4.0,2.03,19.0,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,101184,0,0,0,0,0,2,2.3,0.0,0,Calum,0.0,32,False,0,0,45,101184.jpg,3.2,Chambers,0.2,False,0.0,a,2,7,42,0,0,0,0,0.0,9.3,Chambers,999,1,0,4,16,0,0,0,1,0,0,2,198,250.6,53.1,63.0,36.7,232,91,278,105,278,106,279,104,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,90.0,5.0,23.0,13.0,10.0,0.3,5.0,378.0,76.0,0.0,1.0,4.0,0.8,2.5,15.23,16.23,4.06,4.69,3.0,1.68,14.4,10.2,5.84,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,101188,0,0,0,0,0,2,2.8,0.0,0,Lucas,0.0,33,False,0,0,50,101188.jpg,2.9,Digne,3.8,False,0.0,a,2,7,83,0,0,0,0,0.0,16.6,Digne,2440,0,4,7,42,1,0,0,6,0,0,8,459,538.8,772.7,202.0,151.6,101,38,16,4,176,47,59,8,1.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,90.0,4.0,9.0,29.0,25.0,0.74,6.0,540.0,90.0,1.0,0.0,4.0,1.0,4.98,15.83,16.89,25.97,6.9,4.17,5.87,21.67,20.73,33.78,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,110504,0,0,0,0,0,3,2.0,0.0,0,Bertrand,0.0,34,False,0,0,50,110504.jpg,1.4,Traoré,0.2,False,0.0,a,2,7,13,0,0,0,0,0.0,2.6,Traoré,212,0,1,0,3,0,0,0,0,0,0,0,41,21.0,10.6,90.0,11.8,356,153,335,159,255,130,332,148,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,20.0,17.0,9.0,1.0,0.06,2.0,42.0,21.0,1.0,4.0,0.0,0.0,1.31,4.56,2.33,1.18,10.0,1.0,1.45,3.5,2.8,0.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,111782,0,0,0,0,0,1,1.5,0.0,0,Robin,0.0,35,False,0,0,40,111782.jpg,1.0,Olsen,3.1,False,0.0,a,2,7,1,0,0,0,0,0.0,0.2,Olsen,90,0,0,0,3,0,0,0,0,0,2,0,14,18.8,0.0,0.0,1.9,361,33,376,25,358,13,373,33,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,90.0,0.0,15.0,1.0,1.0,0.06,1.0,90.0,90.0,0.0,4.0,1.0,0.2,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,122775,0,0,0,0,0,3,1.5,0.0,0,Morgan,0.0,36,False,0,0,45,122775.jpg,1.3,Sanson,0.3,False,0.0,a,2,7,13,0,0,0,0,0.0,2.9,Sanson,349,0,0,0,8,0,0,0,0,0,0,0,61,52.8,36.6,3.0,9.4,334,145,295,147,330,160,337,152,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,12.0,23.0,9.0,3.0,0.12,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.04,6.78,5.87,4.07,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,122806,0,0,0,0,0,3,2.5,0.0,0,John,0.0,37,False,0,0,55,122806.jpg,3.1,McGinn,1.7,False,0.0,a,2,7,110,0,0,0,0,0.0,20.0,McGinn,3090,3,4,10,48,0,0,0,8,0,0,12,495,700.2,777.8,307.0,178.6,48,18,15,12,124,71,40,27,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,90.0,0.0,7.0,35.0,31.0,0.82,7.0,630.0,90.0,0.0,0.0,5.0,1.0,5.08,14.14,19.79,22.21,8.77,3.71,4.74,15.86,19.0,19.24,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,123354,0,0,0,0,0,2,2.3,0.0,0,Kortney,0.0,38,False,0,0,45,123354.jpg,2.9,Hause,0.1,False,0.0,a,2,7,20,0,0,0,0,0.0,4.4,Hause,397,1,0,1,9,0,0,0,0,0,0,3,89,102.8,5.9,64.0,17.3,309,124,342,133,277,105,319,124,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,7.0,27.0,7.0,4.0,0.13,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.47,12.71,14.69,0.84,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,149484,0,0,0,0,0,2,2.3,0.0,0,Tyrone,0.0,39,False,0,0,45,149484.jpg,3.3,Mings,6.8,False,0.0,a,2,7,118,0,0,0,0,0.0,26.2,Mings,3188,1,4,11,49,0,0,0,11,0,0,12,596,667.2,130.9,309.0,110.6,56,19,217,66,123,22,116,29,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,90.0,1.0,5.0,36.0,32.0,0.86,7.0,630.0,90.0,0.0,0.0,5.0,1.0,3.02,16.56,18.03,3.64,8.58,2.57,1.89,14.43,14.89,1.81,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,178301,0,0,0,0,0,4,2.9,0.0,0,Ollie,0.0,40,False,0,0,75,178301.jpg,3.7,Watkins,4.4,False,0.0,a,2,7,131,0,0,0,0,0.0,17.5,Watkins,2950,11,3,10,48,0,0,0,7,0,0,17,441,613.8,469.6,1345.0,242.9,70,7,67,8,6,4,20,6,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,1.0,90.0,2.0,6.0,35.0,30.0,0.83,7.0,607.0,87.0,0.0,0.0,5.0,1.0,6.79,12.6,17.1,13.12,37.69,4.71,7.27,17.57,19.63,13.46,39.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,184704,0,0,0,0,0,3,1.5,0.0,0,Marvelous,0.0,41,False,0,0,45,184704.jpg,1.4,Nakamba,0.2,False,0.0,a,2,7,22,0,0,0,0,0.0,4.9,Nakamba,899,0,0,2,20,0,0,0,5,0,0,0,124,139.2,42.2,0.0,18.3,297,128,289,143,419,175,317,143,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,18.0,15.0,12.0,16.0,11.0,0.48,4.0,145.0,36.0,0.0,3.0,2.0,0.4,1.11,7.75,8.38,2.63,0.0,1.5,0.48,7.0,3.95,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,195546,0,0,0,0,0,3,2.6,0.0,0,Emiliano,0.0,42,False,0,0,60,195546.jpg,3.1,Buendía Stati,0.7,False,0.0,a,2,7,107,0,0,0,0,0.0,17.8,Buendía,1887,4,6,7,32,0,0,0,1,0,0,8,378,482.8,660.5,531.0,167.8,114,45,28,20,62,37,49,32,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,87.0,1.0,15.0,34.0,22.0,0.59,7.0,320.0,46.0,0.0,2.0,3.0,0.6,4.92,11.12,14.1,19.39,15.62,4.29,5.24,13.43,16.37,18.93,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,199796,0,0,0,0,0,2,2.8,0.0,0,Matty,0.0,43,False,0,0,50,199796.jpg,3.9,Cash,20.9,False,0.0,a,2,7,147,0,0,0,0,0.0,29.4,Cash,3377,4,3,13,50,0,0,0,8,0,0,11,623,754.8,432.1,534.0,172.1,31,7,78,15,60,3,46,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,90.0,0.0,3.0,38.0,35.0,0.92,7.0,630.0,90.0,0.0,0.0,5.0,1.0,4.36,16.39,18.66,11.37,13.61,3.71,3.74,15.29,14.49,9.1,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,199798,0,0,0,0,0,2,0.0,0.0,0,Ezri,0.0,44,False,Knee injury - Expected back 04 Sep,2022-07-05T15:30:04.118376Z,45,199798.jpg,2.7,Konsa Ngoyo,0.0,False,0.0,i,2,7,78,0,0,0,0,0.0,17.3,Konsa,2477,2,0,8,43,0,0,0,4,2,0,4,388,428.2,56.5,251.0,73.4,144,59,276,103,152,34,204,68,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,8.0,29.0,27.0,0.77,4.0,319.0,80.0,1.0,1.0,3.0,0.75,2.53,13.38,14.77,1.95,8.66,2.5,1.15,13.25,10.4,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,215711,0,0,0,0,0,3,2.0,0.0,0,Leon,0.0,45,False,0,0,50,215711.jpg,2.1,Bailey,2.2,False,0.0,a,2,7,37,0,0,0,0,0.0,7.4,Bailey,750,1,3,2,13,0,0,0,3,0,0,1,98,143.2,118.5,271.0,53.2,294,126,224,127,142,82,253,113,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,18.0,15.0,18.0,5.0,0.25,2.0,129.0,64.0,3.0,1.0,1.0,0.5,2.96,5.44,7.96,6.58,15.06,1.5,3.1,0.0,2.7,8.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,230046,0,0,0,0,0,3,2.0,0.0,0,Douglas Luiz,0.0,46,False,0,0,50,230046.jpg,2.6,Soares de Paulo,0.9,False,0.0,a,2,7,89,0,0,0,0,0.0,17.8,Douglas Luiz,2715,2,3,10,38,0,0,0,7,0,0,3,468,503.2,547.9,199.0,125.1,108,41,45,33,180,99,89,54,2.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,90.0,3.0,7.0,34.0,28.0,0.8,7.0,542.0,77.0,0.0,1.0,4.0,0.8,3.66,13.76,14.56,16.1,5.85,2.86,3.94,12.86,14.23,15.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,232653,0,0,0,0,0,3,2.5,0.0,0,Jacob,0.0,47,False,0,0,55,232653.jpg,3.2,Ramsey,3.8,False,0.0,a,2,7,109,0,0,0,0,0.0,19.8,Ramsey,2465,6,1,12,35,0,0,0,6,0,0,9,402,538.2,334.0,432.0,130.7,102,37,108,74,89,52,81,50,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,82.0,1.0,10.0,34.0,27.0,0.73,5.0,357.0,71.0,1.0,0.0,4.0,1.0,3.83,11.82,15.7,9.8,12.71,2.0,3.18,7.8,6.64,11.38,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,478912,0,0,0,0,0,3,1.5,0.0,0,Carney,0.0,48,False,0,0,45,478912.jpg,1.3,Chukwuemeka,0.9,False,0.0,a,2,7,16,0,0,0,0,0.0,3.6,Chukwuemeka,291,0,1,0,6,0,0,0,0,0,0,0,43,44.0,34.6,69.0,14.9,340,147,297,148,269,138,325,145,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,34.0,11.0,3.0,0.08,2.0,105.0,52.0,0.0,3.0,2.0,0.4,1.35,3.91,4.0,3.15,6.27,1.5,1.7,2.0,3.5,2.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,490094,0,0,0,0,0,3,1.5,0.0,0,Tim,0.0,49,False,0,0,45,490094.jpg,1.3,Iroegbunam,0.0,False,0.0,a,2,7,4,0,0,0,0,0.0,0.9,Iroegbunam,90,0,0,1,0,0,0,0,1,0,0,0,17,10.6,2.0,4.0,1.7,369,159,349,165,329,159,374,163,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,22.0,3.0,1.0,0.04,2.0,86.0,43.0,0.0,4.0,1.0,0.2,0.57,5.67,3.53,0.67,1.33,1.5,0.75,7.0,4.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,165659,0,0,0,0,0,2,2.8,0.0,0,Diego Carlos,0.0,50,False,0,0,50,165659.jpg,0.0,Santos Silva,1.4,False,0.0,a,2,7,0,0,0,0,0,0.0,0.0,Diego Carlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,183,476,183,472,183,478,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,193488,0,0,0,0,0,3,2.0,0.0,0,Anwar,0.0,51,False,0,0,50,193488.jpg,2.0,El Ghazi,0.2,False,0.0,a,2,7,22,0,0,0,0,0.0,4.4,El Ghazi,392,1,1,1,8,0,0,0,2,0,0,1,61,74.6,85.2,85.0,24.4,324,141,248,136,259,133,310,141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,31.0,11.0,4.0,0.11,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.22,5.55,6.78,7.75,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,221239,0,0,0,0,0,4,2.0,0.0,0,Keinan,0.0,52,False,0,0,55,221239.jpg,1.0,Davis,0.2,False,0.0,a,2,7,1,0,0,0,0,0.0,0.2,Davis,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,0.0,0.1,381,39,356,38,506,48,384,41,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,29.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,2.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,226944,0,0,0,0,0,3,2.0,0.0,0,Boubacar,0.0,53,False,0,0,50,226944.jpg,0.0,Kamara,0.2,False,0.0,a,2,7,0,0,0,0,0,0.0,0.0,Kamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,203,486,204,483,204,488,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,433979,0,0,0,0,0,4,1.5,0.0,0,Cameron,0.0,54,False,0,0,45,433979.jpg,1.0,Archer,2.9,False,0.0,a,2,7,3,0,0,0,0,0.0,0.7,Archer,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.6,449,41,357,39,312,37,375,38,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,16.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.53,1.0,0.0,0.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,481624,0,0,0,0,0,3,1.5,0.0,0,Jaden,0.0,55,False,0,0,45,481624.jpg,1.0,Philogene-Bidace,0.0,False,0.0,a,2,7,1,0,0,0,0,0.0,0.2,Philogene-Bidace,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,184,458,185,450,185,463,185,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,20.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,203368,0,0,0,0,0,2,1.5,0.0,0,Frédéric,0.0,56,False,0,0,40,203368.jpg,0.0,Guilbert,0.8,False,0.0,a,2,7,0,0,0,0,0,0.0,0.0,Guilbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,394,148,384,147,367,146,396,147,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,54469,0,0,0,0,0,2,1.3,0.0,0,Adam,0.0,57,False,0,0,45,54469.jpg,0.0,Smith,0.2,False,0.0,a,3,91,0,0,0,0,0,0.0,0.0,Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,159,404,159,388,159,414,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,56872,0,0,0,0,0,3,1.0,0.0,0,Junior,0.0,58,False,0,0,50,56872.jpg,0.0,Stanislas,0.2,False,0.0,a,3,91,0,0,0,0,0,0.0,0.0,Stanislas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,190,467,191,461,191,470,191,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,81012,0,0,0,0,0,2,1.3,0.0,0,Ryan,0.0,59,False,0,0,45,81012.jpg,1.0,Fredericks,0.2,False,0.0,a,3,91,7,0,0,0,0,0.0,1.6,Fredericks,303,0,0,0,6,0,0,0,1,0,0,0,38,29.6,31.6,4.0,6.6,351,137,301,116,328,132,348,133,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,31.0,7.0,2.0,0.06,1.0,90.0,90.0,0.0,4.0,1.0,0.2,0.94,5.43,4.23,4.51,0.57,1.0,0.7,11.0,3.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,111317,0,0,0,0,0,3,1.5,0.0,0,David,0.0,60,False,0,0,55,111317.jpg,0.0,Brooks,0.3,False,0.0,a,3,91,0,0,0,0,0,0.0,0.0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,500,212,500,213,498,213,501,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
