web_name,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,opponent_10,predicted_points_10,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Mitrović,0,0.0,NFO,4.92,NEW,4.29,WHU,5.15,3.59,6.5,5.2,210,100.0,0.0,128389,0,0,3,-3,1,4,4.7,4.7,5,Aleksandar,False,0,0,68,128389.jpg,Mitrović,25.3,False,0.0,a,9,54,39,2210462,272873,829548,118307,0.8,5.7,540,6,0,1,9,0,0,1,2,0,0,7,148,262.4,69.9,337.0,67.0,2,2,90,9,4,4,5,4,0.0,0.0,3.0,0.0,1.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,11.17,24.67,43.73,11.65,56.17,5.2,10.3,18.2,36.08,11.04,55.8
Maupay,0,0.0,WHU,5.09,SOU,4.1,MUN,5.16,3.59,2.0,0.4,110,100.0,0.0,115382,0,0,-3,3,0,4,-0.1,-0.6,2,Neal,False,0,0,62,115382.jpg,Maupay,0.4,False,0.0,a,8,11,2,26965,4090,82117,5025,0.1,0.3,90,0,0,1,0,0,0,0,0,0,0,0,4,5.8,42.5,55.0,10.3,343,41,150,19,131,35,245,33,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,5.0,1.0,1.0,0.17,1.0,90.0,90.0,0.0,4.0,1.0,0.2,10.3,4.0,5.8,42.5,55.0,2.0,10.3,4.0,5.8,42.5,55.0
Gordon,0,0.0,WHU,4.37,SOU,3.93,MUN,6.03,3.58,3.7,4.0,195,100.0,0.0,232826,0,0,0,0,0,3,3.5,3.0,3,Anthony,False,0,0,55,232826.jpg,Gordon,2.7,False,0.0,a,8,11,22,278787,49262,148563,26330,0.7,4.0,531,2,0,1,6,0,0,0,3,0,0,2,51,128.4,81.7,281.0,49.1,54,21,72,52,7,2,17,11,3.0,0.0,2.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,81.0,0.0,0.0,6.0,6.0,1.0,5.0,441.0,88.0,0.0,0.0,5.0,1.0,8.18,8.5,21.4,13.62,46.83,4.0,9.5,9.2,25.24,16.06,53.8
Faes,0,0.0,TOT,4.68,NFO,4.64,BOU,4.92,3.56,0.0,0.0,612,100.0,0.0,218218,0,0,0,0,0,2,2.0,2.0,0,Wout,False,0,0,45,218218.jpg,Faes,0.0,False,0.0,a,10,13,0,694,322,183,144,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,209,522,208,502,201,536,209,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robertson,0,0.0,CHE,4.1,BHA,5.05,ARS,5.01,3.54,2.7,3.0,284,100.0,0.0,122798,0,0,-2,2,0,2,4.0,4.0,1,Andrew,False,0,0,68,122798.jpg,Robertson,6.3,False,0.0,a,12,14,16,208832,14840,742143,89166,0.4,2.4,405,0,1,1,6,0,0,0,0,0,0,0,82,73.6,156.7,66.0,29.6,165,64,21,3,104,16,59,7,2.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,31.0,0.0,1.0,6.0,5.0,0.83,5.0,315.0,63.0,0.0,1.0,4.0,0.8,4.93,13.67,12.27,26.12,11.0,3.0,5.34,15.6,12.08,29.78,11.6
Elliott,0,0.0,CHE,4.84,BHA,4.09,ARS,5.11,3.51,3.0,3.4,294,100.0,0.0,444884,0,0,0,0,0,3,4.4,4.4,3,Harvey,False,0,0,50,444884.jpg,Elliott,1.3,False,0.0,a,12,14,18,164213,19239,66057,20924,0.7,3.6,421,1,0,1,5,0,0,0,0,0,0,2,86,89.0,105.7,152.0,34.8,119,48,52,37,34,24,41,30,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,79.0,0.0,2.0,6.0,4.0,0.67,5.0,382.0,76.0,0.0,1.0,4.0,0.8,5.8,14.33,14.83,17.62,25.33,3.4,6.54,16.6,17.0,18.52,29.6
Haaland,0,0.0,WOL,4.16,MUN,5.85,SOU,3.98,3.5,11.2,10.8,318,100.0,0.0,223094,1,-1,5,-5,3,4,11.3,11.8,9,Erling,True,0,0,120,223094.jpg,Haaland,79.1,False,0.0,a,13,43,67,3481607,259358,388908,14733,0.9,5.6,481,10,1,3,6,0,0,0,0,0,0,12,278,349.8,46.9,441.0,83.8,1,1,136,14,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,404.0,81.0,0.0,0.0,5.0,1.0,13.97,46.33,58.3,7.82,73.5,10.8,13.96,46.0,57.44,8.42,73.6
Kane,0,0.0,LEI,4.86,ARS,5.14,BHA,3.96,3.49,6.7,7.6,427,100.0,0.0,78830,0,0,-1,1,0,4,7.1,8.1,9,Harry,True,0,0,114,78830.jpg,Kane,16.5,False,0.0,a,18,6,40,739846,114915,1674987,116221,0.7,3.5,527,5,1,3,4,0,0,1,2,0,0,9,162,237.4,161.2,371.0,77.0,3,3,20,1,3,3,2,2,0.0,0.0,1.0,0.0,1.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,77.0,0.0,0.0,6.0,6.0,1.0,5.0,437.0,87.0,0.0,0.0,5.0,1.0,12.83,27.0,39.57,26.87,61.83,7.6,13.98,31.6,44.56,27.8,67.4
Kurzawa,0,0.0,NFO,4.0,NEW,5.44,WHU,4.52,3.49,0.0,0.0,613,100.0,0.0,89068,0,0,0,0,0,2,1.5,1.5,0,Layvin,False,0,0,45,89068.jpg,Kurzawa,0.0,False,0.0,a,9,54,0,3335,1181,868,496,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,204,508,203,484,194,522,204,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernandes,0,0.0,LEE,4.87,MCI,4.68,EVE,4.35,3.48,3.7,4.0,333,100.0,0.0,141746,0,0,-2,2,0,3,4.0,3.5,7,Bruno,False,0,0,98,141746.jpg,Borges Fernandes,2.5,False,0.0,a,14,1,22,108121,35056,211256,15737,0.4,2.2,539,1,1,2,8,0,0,0,2,0,0,2,85,138.6,162.6,168.0,47.0,40,17,17,15,27,19,23,17,2.0,0.0,2.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,7.83,14.17,23.1,27.1,28.0,4.0,8.32,14.2,25.56,25.52,32.0
Dalot,0,0.0,LEE,4.58,MCI,4.47,EVE,4.87,3.48,3.8,4.4,342,100.0,0.0,216051,1,-1,0,0,1,2,4.4,3.9,2,Diogo,False,0,0,45,216051.jpg,Dalot Teixeira,7.1,False,0.0,a,14,1,23,558162,185364,290095,31695,1.0,5.1,535,0,1,2,8,0,0,0,3,0,0,6,110,130.8,137.2,101.0,36.9,52,14,31,5,68,5,37,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,445.0,89.0,0.0,0.0,5.0,1.0,6.15,18.33,21.8,22.87,16.83,4.4,5.36,20.0,22.6,21.92,9.0
Gray,0,0.0,WHU,4.09,SOU,3.77,MUN,5.98,3.46,3.3,3.6,189,100.0,0.0,172632,0,0,0,0,0,3,3.1,2.6,3,Demarai,False,0,0,55,172632.jpg,Gray,0.8,False,0.0,a,8,11,20,76537,6466,87069,9688,0.7,3.6,530,1,0,1,5,0,0,0,0,0,0,2,62,86.2,120.8,203.0,41.0,128,53,42,31,18,12,29,21,1.0,0.0,1.0,0.0,3.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,440.0,88.0,0.0,0.0,5.0,1.0,6.83,10.33,14.37,20.13,33.83,3.6,7.24,10.8,16.12,20.52,35.8
Adrián,0,0.0,CHE,4.56,BHA,4.3,ARS,4.93,3.45,0.0,0.0,497,100.0,0.0,60706,0,0,0,0,0,1,1.0,1.0,0,Adrián,False,0,0,40,60706.jpg,San Miguel del Castillo,0.7,False,0.0,a,12,14,0,15505,1476,29354,3037,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,415,36,392,19,342,14,417,36,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H.Davies,0,0.0,CHE,4.56,BHA,4.3,ARS,4.93,3.45,0.0,0.0,592,100.0,0.0,464353,0,0,0,0,0,1,1.0,1.0,0,Harvey,False,0,0,40,464353.jpg,Davies,0.0,False,0.0,a,12,14,0,426,104,381,151,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,447,52,425,36,377,31,449,52,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Jota,0,0.0,CHE,4.65,BHA,4.38,ARS,4.55,3.4,1.0,0.2,288,100.0,75.0,194634,0,0,-1,1,0,4,1.2,0.9,1,Diogo,False,0,2022-07-15T16:30:04.902721Z,89,194634.jpg,Teixeira da Silva,0.3,False,0.0,a,12,14,1,8011,3803,38963,1872,0.0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,-1,1.2,20.5,12.0,3.4,375,45,221,35,249,43,315,44,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.0,5.0,1.0,1.0,0.0,0.0,1.0,10.0,10.0,4.0,1.0,0.0,0.0,3.4,-1.0,1.2,20.5,12.0,1.0,3.4,-1.0,1.2,20.5,12.0
Mbeumo,0,0.0,ARS,4.47,BOU,5.1,NEW,3.99,3.39,3.7,4.0,95,100.0,0.0,446008,0,0,0,0,0,4,4.0,4.0,8,Bryan,False,0,0,60,446008.jpg,Mbeumo,2.0,False,0.0,a,4,94,22,212431,17591,267889,25083,0.7,3.7,478,2,0,1,9,0,0,0,0,0,0,2,102,101.6,108.2,159.0,36.8,94,7,48,4,30,9,38,7,2.0,0.0,3.0,0.0,2.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,82.0,0.0,0.0,6.0,6.0,1.0,5.0,388.0,78.0,0.0,0.0,5.0,1.0,6.13,17.0,16.93,18.03,26.5,4.0,6.34,17.8,17.96,18.48,27.2
Aubameyang,0,0.0,LIV,3.73,CRY,4.98,WOL,4.79,3.38,0.0,0.0,617,100.0,0.0,54694,0,0,0,0,0,4,3.5,0.0,0,Pierre-Emerick,False,0,2022-09-02T14:30:07.224831Z,90,54694.jpg,Aubameyang,0.4,False,0.0,a,6,8,0,40754,30458,9450,5834,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,624,69,624,69,624,69,624,69,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De Gea,0,0.0,LEE,4.49,MCI,4.37,EVE,4.59,3.36,3.5,4.0,327,100.0,0.0,51940,0,0,-1,1,0,1,4.0,3.5,2,David,False,0,0,49,51940.jpg,De Gea Quintana,6.5,False,0.0,a,14,1,21,204386,70982,386321,30077,0.8,4.3,540,0,0,2,8,0,0,0,0,0,18,1,104,135.2,10.0,0.0,14.6,44,11,272,5,562,52,180,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.43,17.33,22.53,1.67,0.0,4.0,2.5,18.6,22.88,2.0,0.0
Gomez,0,0.0,CHE,4.97,BHA,4.08,ARS,4.39,3.36,3.8,3.8,286,100.0,0.0,171287,0,0,0,0,1,2,4.8,4.8,9,Joseph,False,0,0,45,171287.jpg,Gomez,0.8,False,0.0,a,12,14,19,72074,19916,38465,7577,0.8,4.2,387,0,0,2,3,0,0,0,0,0,0,3,101,87.4,19.7,11.0,11.8,123,47,223,65,251,75,222,72,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,2.0,5.0,4.0,0.67,5.0,387.0,77.0,0.0,1.0,4.0,0.8,2.36,20.2,17.48,3.94,2.2,3.8,2.36,20.2,17.48,3.94,2.2
Badé,0,0.0,FUL,4.17,LEI,4.75,AVL,4.44,3.34,0.0,0.0,621,100.0,0.0,500267,0,0,0,0,0,2,1.5,2.0,0,Loïc,False,0,0,45,500267.jpg,Badé,0.0,False,0.0,a,16,17,0,307,162,110,90,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,559,213,550,212,534,209,561,213,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Groß,0,0.0,0,0.0,LIV,5.47,TOT,7.82,3.32,7.0,5.4,104,100.0,0.0,60307,1,-1,5,-5,2,3,5.9,5.4,5,Pascal,True,0,0,60,60307.jpg,Groß,27.7,False,0.0,a,5,36,42,2946740,377010,483648,116272,0.9,7.0,540,3,2,3,5,0,0,0,0,0,0,6,155,214.0,202.5,159.0,57.6,8,1,7,6,29,20,9,4,1.0,0.0,0.0,0.0,2.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,9.6,25.83,35.67,33.75,26.5,5.4,8.18,22.2,28.4,36.64,16.6
Trossard,0,0.0,0,0.0,LIV,6.36,TOT,6.91,3.32,5.3,6.2,111,100.0,0.0,116216,0,0,0,0,1,3,6.7,6.2,12,Leandro,False,0,0,65,116216.jpg,Trossard,4.1,False,0.0,a,5,36,32,341866,113366,166080,24072,1.0,4.9,494,2,2,3,5,0,0,0,1,0,0,2,102,128.4,162.3,216.0,50.7,55,22,19,17,14,8,11,5,0.0,0.0,2.0,0.0,4.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,88.0,0.0,0.0,6.0,6.0,1.0,5.0,420.0,84.0,0.0,0.0,5.0,1.0,8.45,17.0,21.4,27.05,36.0,6.2,8.76,19.0,24.08,24.28,39.2
Arthur,0,0.0,CHE,4.49,BHA,4.66,ARS,4.12,3.32,0.0,0.0,620,100.0,25.0,204043,0,0,0,0,0,3,2.7,0.7,0,Arthur Henrique,False,0,2022-09-02T21:00:08.016325Z,50,204043.jpg,Ramos de Oliveira Melo,0.1,False,0.0,a,12,14,0,6657,4440,1751,1262,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,596,257,594,257,589,253,598,257,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sancho,0,0.0,LEE,4.02,MCI,4.54,EVE,4.63,3.3,4.7,5.2,340,100.0,0.0,209243,0,0,-2,2,1,3,5.2,4.7,2,Jadon,False,0,0,73,209243.jpg,Sancho,6.9,False,0.0,a,14,1,28,434578,98236,734716,84125,0.7,3.8,418,2,0,3,7,0,0,0,0,0,0,4,86,96.4,73.5,109.0,27.9,104,42,85,61,59,39,68,47,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,66.0,0.0,0.0,6.0,6.0,1.0,5.0,329.0,66.0,0.0,0.0,5.0,1.0,4.65,14.33,16.07,12.25,18.17,5.2,4.72,14.6,17.88,9.9,19.4
Kulusevski,0,0.0,LEI,4.5,ARS,4.53,BHA,4.16,3.3,4.5,2.8,446,100.0,0.0,445044,-1,1,1,-1,1,3,2.3,3.3,1,Dejan,False,0,0,81,445044.jpg,Kulusevski,11.4,False,0.0,a,18,6,27,1276923,25903,986471,272079,0.3,3.3,429,1,2,2,5,0,0,0,0,0,0,3,87,105.8,143.9,147.0,39.7,87,35,26,20,36,26,30,22,3.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.0,0.0,1.0,6.0,5.0,0.83,5.0,344.0,69.0,0.0,1.0,4.0,0.8,6.62,14.5,17.63,23.98,24.5,2.8,4.88,8.4,8.0,20.72,20.0
Matheus,0,0.0,MCI,4.68,WHU,4.51,CHE,3.91,3.28,4.0,4.0,589,100.0,0.0,465351,0,0,0,0,0,3,3.0,4.0,9,Matheus Luiz,False,0,0,50,465351.jpg,Nunes,0.3,False,0.0,a,20,39,16,34238,6124,12065,2749,0.8,3.2,344,0,1,2,2,0,0,0,0,0,0,3,48,50.2,61.9,63.0,17.5,221,90,103,71,108,63,141,78,3.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,16.0,16.73,20.63,21.0,0.0,0.0,0.0,0.0,0.0,0.0
Pérez,0,0.0,TOT,4.63,NFO,4.29,BOU,4.17,3.27,3.5,1.4,260,100.0,0.0,168580,0,0,-1,1,0,3,1.4,1.4,0,Ayoze,False,0,0,49,168580.jpg,Pérez,0.1,False,0.0,a,10,13,7,6223,235,11033,1282,0.3,1.4,99,0,1,1,1,0,0,0,0,0,0,0,17,9.0,38.7,18.0,6.6,324,145,161,95,233,124,281,127,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,5.0,2.0,1.0,0.17,2.0,99.0,50.0,0.0,4.0,1.0,0.2,3.3,8.5,4.5,19.35,9.0,3.5,3.3,8.5,4.5,19.35,9.0
Barnes,0,0.0,TOT,4.1,NFO,4.46,BOU,4.52,3.27,3.0,2.4,264,100.0,100.0,201666,0,0,-1,1,0,3,2.4,2.4,1,Harvey,False,0,2022-08-05T13:30:06.644219Z,69,201666.jpg,Barnes,1.0,False,0.0,a,10,13,12,32403,5094,134454,8464,0.3,1.7,300,1,0,0,6,0,0,0,0,0,0,0,21,40.8,10.0,109.0,15.9,243,102,273,140,58,38,158,87,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,45.0,2.0,1.0,4.0,3.0,0.75,4.0,300.0,75.0,1.0,1.0,3.0,0.75,3.98,5.25,10.2,2.5,27.25,3.0,3.98,5.25,10.2,2.5,27.25
