web_name,opponent_9,predicted_points_9,opponent_10,predicted_points_10,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Maupay,SOU,5.9,MUN,4.4,TOT,3.35,NEW,5.02,CRY,4.27,4.59,5.5,5.5,110,100.0,0.0,115382,0,0,-4,4,1,4,5.5,5.5,9,Neal,False,,0,61,115382.jpg,Maupay,0.6,False,0,a,8,11,11,42838,12440,88542,3422,0.9,1.8,178,1,0,2,0,0,0,0,0,0,0,3,35,39.8,47.6,80.0,16.7,253,28,145,17,97,29,173,26,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,0,1,88.0,0.0,6.0,2.0,2.0,0.25,2.0,178.0,89.0,0.0,3.0,2.0,0.4,8.35,17.5,19.9,23.8,40.0,5.5,8.35,17.5,19.9,23.8,40.0
Bowen,WOL,4.37,FUL,4.96,SOU,5.09,LIV,4.05,BOU,4.41,4.58,2.1,2.0,465,100.0,0.0,178186,0,0,-4,4,0,3,2.0,2.0,2,Jarrod,False,,0,81,178186.jpg,Bowen,3.8,False,0,a,19,21,15,361243,23211,599419,53037,0.2,1.9,624,0,0,1,9,0,0,0,0,0,0,0,41,62.2,105.1,187.0,35.5,209,86,59,43,25,17,46,34,2.0,0.0,0.0,0.0,2.0,0.0,8.0,2,20,1,0.4,0.9,0.4,0.8,20.1,30.9,90.7,95.2,124.1,68.5,22.0,12.8,82.0,28.2,17.4,94.9,20.0,31.2,94.4,97.2,121.4,69.0,17.6,11.1,67.4,26.7,16.6,79.6,0,1,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,5.07,5.86,8.89,15.01,26.71,2.25,6.28,7.25,8.8,20.92,32.75
Thiago Silva,CRY,4.45,WOL,5.27,AVL,3.7,BRE,4.11,MUN,5.19,4.54,3.2,8.0,128,100.0,0.0,51090,-1,1,-1,1,0,2,8.5,0.0,0,Thiago,False,,0,54,51090.jpg,Emiliano da Silva,5.5,False,0,a,6,8,19,160992,13774,299328,14934,1.5,3.5,540,0,1,1,9,0,0,0,0,0,0,3,129,173.8,31.3,34.0,23.9,27,6,196,55,198,52,109,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.1,0.6,1.0,20.0,32.3,91.8,97.5,134.6,76.2,15.2,16.7,82.2,49.0,36.0,76.4,18.2,29.2,78.1,85.8,128.0,68.8,11.4,12.7,58.0,40.4,28.8,56.6,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.98,21.5,28.97,5.22,5.67,3.67,5.3,25.0,38.2,5.5,9.33
Jiménez,WHU,4.05,CHE,5.19,NFO,5.07,CRY,3.15,LEI,5.23,4.54,1.7,0.7,476,0.0,0.0,102057,0,0,-1,1,0,4,0.0,0.0,0,Raúl,False,Groin Injury - Expected back 08 Oct,2022-09-03T18:00:06.905108Z,69,102057.jpg,Jiménez,0.3,False,0,i,20,39,5,58499,134,76090,3386,0.1,0.7,211,0,0,1,2,0,0,0,0,0,0,0,2,11.4,26.4,104.0,14.2,332,38,209,29,73,22,210,32,0.0,0.0,3.0,0.0,1.0,0.0,13.0,3,19,0,0.4,1.1,0.6,0.8,21.5,25.1,78.7,82.2,90.1,80.4,23.8,16.4,97.6,38.0,28.1,97.1,14.6,20.2,58.3,67.9,76.6,58.0,16.4,15.4,90.4,39.3,23.8,79.4,0,1,0.0,5.0,1.0,3.0,2.0,0.67,2.0,180.0,90.0,3.0,0.0,2.0,1.0,4.73,0.67,3.8,8.8,34.67,2.0,6.75,-1.0,5.2,13.2,49.0
Guaita,CHE,5.01,LEE,4.72,LEI,4.36,WOL,4.68,EVE,3.89,4.53,2.5,7.0,152,100.0,0.0,40836,0,0,0,0,0,1,6.5,0.0,0,Vicente,False,,0,45,40836.jpg,Guaita,1.7,False,0,a,7,31,15,103430,54172,81639,14183,1.6,3.3,540,0,0,1,9,0,0,0,1,0,16,0,97,141.8,0.0,0.0,14.1,55,11,513,49,485,44,212,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.35,16.17,23.63,0.0,0.0,3.0,2.4,17.67,24.07,0.0,0.0
Guéhi,CHE,4.85,LEE,4.71,LEI,4.28,WOL,4.58,EVE,4.01,4.49,1.7,6.0,167,100.0,0.0,209036,-1,1,-2,2,0,2,5.5,0.0,0,Marc,False,,0,43,209036.jpg,Guéhi,1.4,False,0,a,7,31,10,51835,27822,99617,7703,1.4,2.3,540,0,0,1,9,1,0,0,1,0,0,0,87,122.0,24.1,39.0,18.6,84,27,219,64,175,38,153,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.1,14.5,20.33,4.02,6.5,2.33,3.0,17.67,22.0,0.83,7.0
Mbeumo,BOU,4.51,NEW,4.75,BHA,4.2,CHE,4.88,AVL,4.11,4.49,3.4,5.0,95,100.0,0.0,446008,-1,1,-1,1,0,4,5.5,4.5,2,Bryan,False,,0,59,446008.jpg,Mbeumo,1.9,False,0,a,4,94,24,236017,15510,304613,15374,0.8,4.1,553,2,0,1,12,0,0,0,0,0,0,2,105,101.6,109.4,196.0,40.5,118,8,54,4,22,7,36,7,2.0,0.0,3.0,0.0,2.0,0.0,1.0,2,3,0,0.8,2.4,0.8,2.4,28.4,41.6,130.6,130.8,154.5,103.1,23.8,17.0,84.2,50.8,35.8,100.8,25.4,38.6,123.5,108.4,154.4,94.4,21.2,18.3,88.6,60.8,34.0,91.0,0,1,75.0,0.0,1.0,7.0,7.0,0.88,4.0,301.0,75.0,0.0,1.0,4.0,0.8,5.79,15.0,14.51,15.63,28.0,3.5,4.9,12.25,11.05,12.1,26.5
Tarkowski,SOU,4.19,MUN,4.8,TOT,3.75,NEW,5.01,CRY,4.67,4.48,3.3,7.0,199,100.0,0.0,17761,0,0,-1,1,0,2,7.0,7.0,8,James,False,,0,44,17761.jpg,Tarkowski,0.9,False,0,a,8,11,23,58577,24934,49137,4540,1.6,5.2,630,0,0,2,6,0,0,0,0,0,0,2,131,208.2,49.4,85.0,34.2,14,2,140,34,94,9,54,6,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.89,18.71,29.74,7.06,12.14,4.5,4.55,22.75,35.7,3.57,6.25
Saint-Maximin,FUL,4.62,BRE,4.4,MUN,4.39,EVE,5.09,TOT,3.89,4.48,6.8,0.0,368,50.0,50.0,170137,0,0,-1,1,1,3,0.0,0.2,0,Allan,False,Hamstring injury - 50% chance of playing,2022-08-30T10:00:06.471908Z,64,170137.jpg,Saint-Maximin,5.9,False,0,d,15,4,27,786265,13212,1017030,69739,0.0,4.2,343,1,3,2,4,0,0,0,1,0,0,4,76,106.6,95.7,177.0,38.0,104,41,68,48,28,19,40,30,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,9,0,1.5,1.4,1.4,1.4,22.2,34.8,105.0,96.1,146.9,78.8,13.0,14.3,80.9,27.0,35.4,70.1,20.0,34.9,104.0,97.2,148.2,74.4,10.2,14.7,73.6,30.0,43.6,61.0,0,1,0.0,4.0,0.0,4.0,4.0,1.0,1.0,90.0,90.0,4.0,0.0,1.0,1.0,9.5,19.0,26.65,23.92,44.25,9.0,11.2,22.0,44.8,14.3,53.0
Diogo Jota,BHA,4.13,ARS,4.6,MCI,4.13,WHU,5.4,NFO,4.01,4.45,1.0,0.5,288,100.0,100.0,194634,0,0,-1,1,0,4,1.5,0.0,0,Diogo,False,,2022-07-15T16:30:04.902721Z,89,194634.jpg,Teixeira da Silva,0.4,False,0,a,12,14,1,15089,5431,42603,1806,0.1,0.1,10,0,0,0,0,0,0,0,0,0,0,0,-1,1.2,20.5,12.0,3.4,384,45,227,36,260,43,326,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,5.0,3.0,1.0,0.0,0.0,1.0,10.0,10.0,2.0,3.0,0.0,0.0,3.4,-1.0,1.2,20.5,12.0,1.0,3.4,-1.0,1.2,20.5,12.0
Luis Díaz,BHA,3.93,ARS,3.97,MCI,4.6,WHU,4.5,NFO,5.0,4.4,5.3,2.5,293,100.0,0.0,244731,0,0,2,-2,1,3,3.5,0.0,0,Luis,False,,0,82,244731.jpg,Díaz,26.6,False,0,a,12,14,32,2132596,133343,1572294,129731,0.3,3.9,527,3,0,2,6,0,0,0,1,0,0,4,86,142.4,75.6,267.0,48.4,52,25,96,68,10,5,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,8.07,14.33,23.73,12.6,44.5,6.33,9.73,19.33,28.27,17.33,51.33
Schär,FUL,4.97,BRE,5.04,MUN,4.09,EVE,4.54,TOT,3.15,4.36,4.8,2.7,366,100.0,0.0,119471,0,0,2,-2,1,2,2.7,3.2,2,Fabian,False,,0,47,119471.jpg,Schär,9.0,False,0,a,15,4,29,1039943,39715,455230,45913,0.6,6.2,540,1,0,3,5,0,0,0,3,0,0,3,117,171.2,61.7,106.0,33.9,29,7,115,28,65,5,56,7,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2,9,0,1.5,1.4,1.4,1.4,22.2,34.8,105.0,96.1,146.9,78.8,13.0,14.3,80.9,27.0,35.4,70.1,20.0,34.9,104.0,97.2,148.2,74.4,10.2,14.7,73.6,30.0,43.6,61.0,1,0,90.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,5.65,19.5,28.53,10.28,17.67,3.0,6.23,14.33,20.07,15.4,27.0
Chilwell,CRY,3.77,WOL,4.86,AVL,3.35,BRE,3.68,MUN,6.1,4.35,4.4,10.0,139,100.0,0.0,172850,0,0,-2,2,1,2,10.5,0.0,0,Ben,False,,0,58,172850.jpg,Chilwell,2.8,False,0,a,6,8,22,197402,18082,347177,12181,1.7,3.8,119,1,2,1,0,0,0,0,0,0,0,0,68,68.4,18.8,39.0,12.6,198,79,237,73,179,41,229,74,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.1,0.6,1.0,20.0,32.3,91.8,97.5,134.6,76.2,15.2,16.7,82.2,49.0,36.0,76.4,18.2,29.2,78.1,85.8,128.0,68.8,11.4,12.7,58.0,40.4,28.8,56.6,1,0,0.0,0.0,7.0,5.0,1.0,0.12,3.0,42.0,14.0,0.0,5.0,0.0,0.0,2.52,13.6,13.68,3.76,7.8,4.0,3.7,12.67,21.2,4.37,11.67
Mitrović,NEW,3.91,WHU,3.79,BOU,5.75,AVL,3.82,LEE,4.47,4.35,5.9,3.5,210,100.0,0.0,128389,0,0,4,-4,1,4,3.5,4.0,2,Aleksandar,False,,0,69,128389.jpg,Mitrović,31.4,False,0,a,9,54,41,3022476,223033,997083,118710,0.5,5.9,629,6,0,1,11,0,0,1,2,0,0,7,149,269.0,76.8,405.0,75.2,3,3,92,9,4,4,5,4,0.0,0.0,3.0,0.0,1.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,0,1,89.0,0.0,1.0,7.0,7.0,0.88,4.0,359.0,90.0,0.0,1.0,4.0,0.8,10.74,21.29,38.43,10.97,57.86,5.75,9.2,20.75,33.35,12.38,46.0
R.Sessegnon,ARS,4.01,BHA,3.93,EVE,3.78,MUN,4.77,NEW,5.19,4.34,2.7,2.0,436,100.0,0.0,184349,0,0,0,0,0,2,2.0,2.5,1,Ryan,False,,0,45,184349.jpg,Sessegnon,1.1,False,0,a,18,6,16,207863,2765,191907,7206,0.4,3.6,331,1,1,0,5,0,0,0,1,0,0,0,41,60.2,19.3,167.0,24.7,213,83,235,71,33,1,103,23,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,1,0,90.0,0.0,4.0,6.0,4.0,0.5,3.0,196.0,65.0,0.0,3.0,2.0,0.4,4.12,6.83,10.03,3.22,27.83,2.33,4.33,7.0,6.13,5.23,31.67
Dier,ARS,4.21,BHA,4.36,EVE,4.38,MUN,3.95,NEW,4.75,4.33,4.7,4.0,430,100.0,0.0,93264,1,-1,1,-1,0,2,4.0,4.5,7,Eric,False,,0,51,93264.jpg,Dier,6.8,False,0,a,18,6,33,509245,88413,255695,26705,0.8,6.5,630,2,0,2,7,0,0,0,0,0,0,1,142,177.8,3.3,99.0,28.0,24,5,313,109,79,8,81,15,0.0,0.0,2.0,0.0,0.0,0.0,10.0,4,1,0,2.1,0.9,1.6,1.0,17.5,22.9,80.0,69.6,79.2,61.0,5.2,12.3,92.8,21.6,8.0,57.0,18.4,23.3,89.2,68.3,75.2,61.6,6.4,11.0,90.0,16.1,4.0,53.4,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.0,20.29,25.4,0.47,14.14,4.5,3.85,19.0,22.5,0.55,15.5
Wilson,FUL,3.41,BRE,6.21,MUN,3.1,EVE,5.66,TOT,3.22,4.32,4.7,0.0,356,75.0,50.0,75115,0,0,-3,3,0,4,0.0,0.2,0,Callum,False,Lack of match fitness - 75% chance of playing,2022-08-23T13:30:06.109984Z,72,75115.jpg,Wilson,0.7,False,0,d,15,4,14,111042,2967,393213,3999,0.0,1.9,244,2,0,2,3,0,0,0,0,0,0,0,53,69.4,40.5,127.0,23.8,193,17,166,23,52,16,110,17,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2,9,0,1.5,1.4,1.4,1.4,22.2,34.8,105.0,96.1,146.9,78.8,13.0,14.3,80.9,27.0,35.4,70.1,20.0,34.9,104.0,97.2,148.2,74.4,10.2,14.7,73.6,30.0,43.6,61.0,0,1,0.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.93,17.67,23.13,13.5,42.33,0.0,0.0,0.0,0.0,0.0,0.0
Pickford,SOU,4.11,MUN,4.38,TOT,3.93,NEW,4.39,CRY,4.72,4.31,4.2,4.5,182,100.0,0.0,111234,0,0,0,0,0,1,4.5,0.0,0,Jordan,False,,2022-09-07T22:00:06.103183Z,45,111234.jpg,Pickford,4.7,False,0,a,8,11,25,199685,10502,318587,36579,1.0,5.6,540,0,1,1,6,0,0,0,2,0,26,3,126,223.0,13.0,0.0,23.6,10,2,263,1,499,48,112,2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,1,0,0.0,1.0,1.0,6.0,6.0,0.86,3.0,270.0,90.0,1.0,1.0,3.0,0.75,3.93,21.0,37.17,2.17,0.0,4.67,4.4,21.67,44.07,0.0,0.0
Sá,WHU,4.3,CHE,4.66,NFO,3.92,CRY,4.09,LEI,4.54,4.3,5.3,4.7,478,100.0,0.0,149065,0,0,0,0,1,1,4.7,3.7,2,José,False,,0,50,149065.jpg,Malheiro de Sá,5.8,False,0,a,20,39,37,347505,41006,225388,19220,0.9,7.4,630,0,0,3,7,0,1,0,0,0,21,3,159,184.2,0.0,0.0,18.4,21,6,595,60,590,60,156,6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3,19,0,0.4,1.1,0.6,0.8,21.5,25.1,78.7,82.2,90.1,80.4,23.8,16.4,97.6,38.0,28.1,97.1,14.6,20.2,58.3,67.9,76.6,58.0,16.4,15.4,90.4,39.3,23.8,79.4,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.63,22.71,26.31,0.0,0.0,4.25,2.22,21.25,22.25,0.0,0.0
Castagne,NFO,4.93,BOU,4.0,CRY,3.6,LEE,4.53,WOL,4.41,4.29,2.0,0.7,258,100.0,0.0,166477,0,0,-1,1,0,2,1.2,0.2,2,Timothy,False,,0,44,166477.jpg,Castagne,1.2,False,0,a,10,13,12,124660,8796,146208,6334,0.2,2.7,495,1,1,0,19,0,0,0,0,0,0,1,88,110.0,71.7,69.0,25.2,99,37,99,21,113,16,100,22,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,16,1,0.8,2.1,0.8,2.8,26.0,42.9,137.0,132.2,159.0,103.6,21.5,15.8,91.8,38.4,28.1,92.8,30.8,41.4,156.3,121.8,134.8,124.6,20.2,12.3,82.1,16.2,24.0,89.0,1,0,90.0,0.0,3.0,6.0,5.0,0.62,3.0,225.0,75.0,0.0,3.0,2.0,0.4,4.2,14.67,18.33,11.95,11.5,1.0,3.9,13.33,15.73,13.77,9.33
Elliott,BHA,3.8,ARS,4.4,MCI,4.16,WHU,4.76,NFO,4.33,4.29,3.0,2.5,294,100.0,0.0,444884,0,0,0,0,0,3,3.5,0.0,0,Harvey,False,,0,50,444884.jpg,Elliott,1.2,False,0,a,12,14,18,176767,8199,96019,9454,0.5,3.6,421,1,0,1,5,0,0,0,0,0,0,2,86,89.0,105.7,152.0,34.8,146,62,58,42,40,29,49,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,0,1,0.0,0.0,4.0,6.0,4.0,0.5,3.0,214.0,71.0,0.0,3.0,2.0,0.4,5.8,14.33,14.83,17.62,25.33,3.67,5.2,17.0,20.2,13.0,18.33
Mykolenko,SOU,4.1,MUN,5.6,TOT,3.08,NEW,4.64,CRY,3.94,4.27,2.9,6.0,194,100.0,0.0,224967,0,0,0,0,0,2,6.0,6.0,6,Vitalii,False,,0,45,224967.jpg,Mykolenko,0.5,False,0,a,8,11,20,42838,8173,27972,2777,1.3,4.4,625,0,0,2,6,0,0,0,1,0,0,0,89,105.6,97.2,35.0,23.9,107,42,66,13,192,49,108,26,4.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,355.0,89.0,0.0,1.0,4.0,0.8,3.41,12.71,15.09,13.89,5.0,4.0,3.4,16.5,15.85,10.68,7.5
Dalot,MCI,4.5,EVE,4.13,NEW,4.36,TOT,3.24,CHE,5.08,4.26,3.8,5.0,342,100.0,0.0,216051,0,0,0,0,1,2,4.0,0.0,0,Diogo,False,,0,45,216051.jpg,Dalot Teixeira,7.4,False,0,a,14,1,23,734139,96574,427997,32342,1.1,5.1,535,0,1,2,8,0,0,0,3,0,0,6,110,130.8,137.2,101.0,36.9,74,23,38,7,75,6,41,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,6.15,18.33,21.8,22.87,16.83,7.0,4.87,25.33,25.47,19.1,4.0
Ward,CHE,4.62,LEE,4.77,LEI,4.18,WOL,4.23,EVE,3.48,4.26,2.0,5.0,156,100.0,0.0,55494,0,0,0,0,0,2,4.5,0.0,0,Joel,False,,0,45,55494.jpg,Ward,0.2,False,0,a,7,31,10,8809,869,13418,650,1.1,2.2,450,0,0,1,7,0,0,0,2,0,0,0,62,74.8,25.3,6.0,10.7,181,69,215,61,281,90,250,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,1.0,1.1,1.0,0.8,18.9,23.9,94.6,60.1,84.6,67.1,10.4,13.3,78.2,26.4,27.9,57.5,13.2,19.6,73.7,54.6,68.2,53.2,5.2,9.0,50.4,22.2,17.6,38.8,1,0,0.0,0.0,3.0,5.0,5.0,0.62,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.14,12.4,14.96,5.06,1.2,2.33,2.13,16.0,11.67,7.47,2.0
Van Dijk,BHA,4.1,ARS,4.8,MCI,4.13,WHU,4.45,NFO,3.69,4.23,3.8,3.5,280,100.0,0.0,97032,-1,1,-1,1,1,2,4.5,0.0,0,Virgil,False,,0,64,97032.jpg,van Dijk,13.5,False,0,a,12,14,23,344664,29564,671723,37069,0.5,3.6,540,1,0,2,6,0,0,0,1,0,0,0,122,145.2,24.9,116.0,28.6,49,11,216,62,59,4,78,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,1,0,0.0,0.0,2.0,6.0,6.0,0.75,3.0,270.0,90.0,0.0,2.0,3.0,0.6,4.77,20.33,24.2,4.15,19.33,6.33,7.7,26.67,33.33,7.13,36.67
Tsimikas,BHA,4.23,ARS,3.91,MCI,5.06,WHU,4.31,NFO,3.61,4.22,2.0,1.0,292,100.0,100.0,214285,0,0,0,0,0,2,2.0,0.0,0,Konstantinos,False,,2022-08-05T11:30:05.986957Z,45,214285.jpg,Tsimikas,0.3,False,0,a,12,14,10,29875,13043,15325,2296,0.2,2.2,130,0,2,0,0,0,0,0,1,0,0,0,47,59.6,82.9,38.0,18.2,215,85,79,16,180,42,158,42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,1.4,0.6,1.4,0.8,14.6,20.2,65.9,60.2,76.0,54.6,7.8,11.3,63.0,27.2,22.6,51.5,14.2,17.0,69.3,43.1,57.8,53.6,3.8,7.2,52.4,14.1,5.2,36.2,1,0,0.0,1.0,6.0,5.0,1.0,0.14,3.0,98.0,33.0,0.0,4.0,1.0,0.2,3.64,9.4,11.92,16.58,7.6,3.0,5.13,13.0,17.67,26.73,6.67
Ward-Prowse,EVE,3.72,MCI,4.85,WHU,4.91,BOU,3.55,ARS,3.94,4.19,3.4,1.5,407,100.0,0.0,101178,0,0,0,0,0,3,1.5,1.5,1,James,False,,0,65,101178.jpg,Ward-Prowse,8.9,False,0,a,17,20,24,655298,18961,651396,72403,0.2,3.7,630,1,1,0,11,0,0,0,2,0,0,4,119,148.8,255.2,58.0,46.1,48,23,3,3,140,80,28,22,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,0,1,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,6.59,17.0,21.26,36.46,8.29,1.5,5.65,11.75,14.4,34.02,8.25
